id,intent,text,entities
23,report_incident,please log {incident_type} at {landmark} {city},{}
6324,find_nearby_service,Edhi Ambulance near me Islamabad,"{""city"": ""Islamabad"", ""service"": ""Edhi Ambulance""}"
6358,find_nearby_service,Police near me Rawalpindi,"{""city"": ""Rawalpindi"", ""service"": ""Police""}"
5555,how_to_fix_issue,guide me for dead battery,"{""issue"": ""dead battery""}"
1332,ask_recent_incidents,Kya karachi me motorcycle without headlight updates hain,"{""city"": ""karachi"", ""incident_type"": ""motorcycle without headlight""}"
3354,sos_help,emergency at johar town Peshawar Edhi Ambulance needed,"{""city"": ""Peshawar"", ""landmark"": ""johar town"", ""service"": ""Edhi Ambulance""}"
658,report_incident,please log poor lighting at saddar gujranwala,"{""city"": ""gujranwala"", ""landmark"": ""saddar"", ""incident_type"": ""poor lighting""}"
2750,ask_emergency_contact,help line Motorway Police,"{""service"": ""Motorway Police""}"
5959,find_quick_tips,safety advice pothole,"{""incident_type"": ""pothole""}"
1383,ask_recent_incidents,kya gjranwala m motorcycle witht hadlight pdates han 😬,"{""city"": ""gujranwala"", ""incident_type"": ""motorcycle without headlight""}"
1808,ask_safe_route,best safe route from bahria town gujranwala to Murree Road Lahore,"{""city"": ""gujranwala"", ""city2"": ""Lahore"", ""landmark"": ""bahria town"", ""landmark2"": ""Murree Road""}"
3379,sos_help,emergency at f-10 markaz lahor Rescue 1122 needed,"{""city"": ""lahor"", ""landmark"": ""f-10 markaz"", ""service"": ""Rescue 1122""}"
1963,ask_safe_route,safe rasta johar town Gujranwala se Shadman Market Sialkot,"{""city"": ""Gujranwala"", ""city2"": ""Sialkot"", ""landmark"": ""johar town"", ""landmark2"": ""Shadman Market""}"
2643,ask_emergency_contact,contact Chhipa Ambulance please,"{""service"": ""Chhipa Ambulance""}"
551,report_incident,Yahan wrong-way driver hua hai near gulshaneiqbal islamabad,"{""city"": ""Islamabad"", ""landmark"": ""gulshaneiqbal"", ""incident_type"": ""wrong-way driver""}"
2843,ask_emergency_contact,Mechanic ka number kya hai,"{""service"": ""Mechanic""}"
4753,get_weather_alerts,heavy rain in Peshawar?,"{""city"": ""Peshawar""}"
2523,ask_emergency_contact,kis number par call karun for Towing Service,"{""service"": ""Towing Service""}"
5285,how_to_fix_issue,quick fx fr stuck vehicle 🚗,"{""issue"": ""stuck vehicle""}"
3842,driver_alerts_near_me,motorcycle without headlight near f10markaz Hyderabad,"{""city"": ""Hyderabad"", ""landmark"": ""f10markaz""}"
940,report_incident,complaint heavy rain lahoor canal road,"{""city"": ""lahoor"", ""landmark"": ""canal road"", ""incident_type"": ""heavy rain""}"
4396,road_condition_status,street lights not working in canal road sialkot,"{""city"": ""sialkot"", ""landmark"": ""canal road""}"
4543,get_weather_alerts,weather alert Karachi,"{""city"": ""Karachi""}"
3848,driver_alerts_near_me,Mtorcycle without hdlight nar saddr hyderbad 🚗,"{""city"": ""Hyderabad"", ""landmark"": ""Saddar""}"
4414,road_condition_status,speed breaker damaged at Bahria Town Karachi,"{""city"": ""Karachi"", ""landmark"": ""Bahria Town""}"
2104,ask_safe_route,is there a safer route to Saddar Lahore from bahriatown Sukkur,"{""city"": ""Sukkur"", ""city2"": ""Lahore"", ""landmark"": ""bahriatown"", ""landmark2"": ""Saddar""}"
1528,ask_recent_incidents,whats new poor lighting in multan,"{""city"": ""multan"", ""incident_type"": ""poor lighting""}"
341,report_incident,heavy rain ho gaya Main Boulevard lahoor,"{""city"": ""lahoor"", ""landmark"": ""Main Boulevard"", ""incident_type"": ""heavy rain""}"
2415,ask_emergency_contact,emergency number for Police,"{""service"": ""Police""}"
2996,sos_help,urgent help required Gulshan-e-Iqbal Sukkur,"{""city"": ""Sukkur"", ""landmark"": ""Gulshan-e-Iqbal""}"
421,report_incident,Drunk driver ho gaya kalma chowk gujranwala,"{""city"": ""gujranwala"", ""landmark"": ""kalma chowk"", ""incident_type"": ""drunk driver""}"
762,report_incident,report strong winds Quetta johar town abhi,"{""city"": ""Quetta"", ""landmark"": ""johar town"", ""incident_type"": ""strong winds""}"
2390,ask_emergency_contact,emergency number for Towing Service,"{""service"": ""Towing Service""}"
2817,ask_emergency_contact,Rescue 1122 ka number kya hai,"{""service"": ""Rescue 1122""}"
3701,driver_alerts_near_me,drunk driver near me Sukkur,"{""city"": ""Sukkur""}"
865,report_incident,register brake failure at gulshaneiqbal rawalpindi,"{""city"": ""rawalpindi"", ""landmark"": ""gulshaneiqbal"", ""incident_type"": ""brake failure""}"
1869,ask_safe_route,best safe route from f10markaz gujranwala to Liberty Chowk Peshawar,"{""city"": ""gujranwala"", ""city2"": ""Peshawar"", ""landmark"": ""f10markaz"", ""landmark2"": ""Liberty Chowk""}"
2389,ask_emergency_contact,emergency number for Hospital Emergency,"{""service"": ""Hospital Emergency""}"
3312,sos_help,mrgency at Kalma Chowk peshawar Hosptl Emrgency needd,"{""city"": ""peshawar"", ""landmark"": ""Kalma Chowk"", ""service"": ""Hospital Emergency""}"
3208,sos_help,please call Edhi Ambulance at my location f10markaz Karachi,"{""city"": ""Karachi"", ""landmark"": ""f10markaz"", ""service"": ""Edhi Ambulance""}"
2985,sos_help,urgent help rqred bhriatown rawlpnd,"{""city"": ""rawalpindi"", ""landmark"": ""bahriatown""}"
770,report_incident,report heavy rain isl Johar Town abhi,"{""city"": ""isl"", ""landmark"": ""Johar Town"", ""incident_type"": ""heavy rain""}"
885,report_incident,regster wrng-way driver t liberty chowk qutta,"{""city"": ""quetta"", ""landmark"": ""liberty chowk"", ""incident_type"": ""wrong-way driver""}"
4955,get_weather_alerts,hailstorm warning Multan?,"{""city"": ""Multan""}"
3203,sos_help,Please call hospital emergency at my location johar town faisalabad,"{""city"": ""Faisalabad"", ""landmark"": ""Johar Town"", ""service"": ""Hospital Emergency""}"
4402,road_condition_status,street lghts not wrkng n Bhr Town Gujranwala,"{""city"": ""Gujranwala"", ""landmark"": ""Bahria Town""}"
4835,get_weather_alerts,Heavy rain in gujranwala?,"{""city"": ""gujranwala""}"
1287,ask_recent_incidents,show latest accident near bahria town quetta,"{""city"": ""quetta"", ""landmark"": ""bahria town"", ""incident_type"": ""accident""}"
3553,driver_alerts_near_me,wrong way driver spotted f10markaz sialkot,"{""city"": ""sialkot"", ""landmark"": ""f10markaz""}"
5997,find_quick_tips,safety advice flooded road,"{""incident_type"": ""flooded road""}"
711,report_incident,report heavy rain karachi murreeroad abhi,"{""city"": ""karachi"", ""landmark"": ""murreeroad"", ""incident_type"": ""heavy rain""}"
6004,find_quick_tips,safety advice car fire,"{""incident_type"": ""car fire""}"
6058,find_nearby_service,Nearest fuel delivery in multan,"{""city"": ""multan"", ""service"": ""Fuel Delivery""}"
99,fallback,asdf 💥,{}
891,report_incident,complaint pothole rawalpindi johar town,"{""city"": ""rawalpindi"", ""landmark"": ""johar town"", ""incident_type"": ""pothole""}"
4561,get_weather_alerts,weather alert Peshawar,"{""city"": ""Peshawar""}"
1983,ask_safe_route,safe rasta saddar peshawar se Murree Road Rawalpindi,"{""city"": ""peshawar"", ""city2"": ""Rawalpindi"", ""landmark"": ""saddar"", ""landmark2"": ""Murree Road""}"
2517,ask_emergency_contact,kis number par call karun for Mechanic,"{""service"": ""Mechanic""}"
4759,get_weather_alerts,heavy rain in hyderabad?,"{""city"": ""hyderabad""}"
4984,get_weather_alerts,strong winds Hyderabad?,"{""city"": ""Hyderabad""}"
1040,ask_recent_incidents,rcnt ccdent in Rawalpindi? 🚨,"{""city"": ""Rawalpindi"", ""incident_type"": ""accident""}"
6454,find_nearby_service,nearby Motorway Police Faisalabad,"{""city"": ""Faisalabad"", ""service"": ""Motorway Police""}"
6234,find_nearby_service,closest Towing Service near f-10 markaz Islamabad,"{""city"": ""Islamabad"", ""landmark"": ""f-10 markaz"", ""service"": ""Towing Service""}"
5727,find_quick_tips,give me safety tips for broken signal,"{""incident_type"": ""broken signal""}"
1063,ask_recent_incidents,rcnt strong wnds n Hydrbad?,"{""city"": ""Hyderabad"", ""incident_type"": ""strong winds""}"
2923,sos_help,sos i need help at johar town Hyderabad,"{""city"": ""Hyderabad"", ""landmark"": ""johar town""}"
4782,get_weather_alerts,heavy rain in islamabad?,"{""city"": ""islamabad""}"
4017,road_condition_status,potholes near Johar Town peshawar?,"{""city"": ""peshawar"", ""landmark"": ""Johar Town""}"
1466,ask_recent_incidents,whats new motorcycle without headlight in Quetta,"{""city"": ""Quetta"", ""incident_type"": ""motorcycle without headlight""}"
4269,road_condition_status,Is canal road lahor flooded,"{""city"": ""lahor"", ""landmark"": ""canal road""}"
5212,how_to_fix_issue,quick fix for dead battery,"{""issue"": ""dead battery""}"
1992,ask_safe_route,avoid high risk roads between shadman market Islamabad and Canal Road Peshawar,"{""city"": ""Islamabad"", ""city2"": ""Peshawar"", ""landmark"": ""shadman market"", ""landmark2"": ""Canal Road""}"
6352,find_nearby_service,Towing Service near me Faisalabad,"{""city"": ""Faisalabad"", ""service"": ""Towing Service""}"
1399,ask_recent_incidents,kya Faisalabad me flooded road updates hain,"{""city"": ""Faisalabad"", ""incident_type"": ""flooded road""}"
671,report_incident,Report wrong-way driver rawalpindi liberty chowk abhi,"{""city"": ""rawalpindi"", ""landmark"": ""liberty chowk"", ""incident_type"": ""wrong-way driver""}"
1263,ask_recent_incidents,show latest hailstorm near Shadman Market Multan,"{""city"": ""Multan"", ""landmark"": ""Shadman Market"", ""incident_type"": ""hailstorm""}"
4829,get_weather_alerts,Heavy rain in peshawar?,"{""city"": ""Peshawar""}"
2811,ask_emergency_contact,Chhipa Ambulance ka number kya hai,"{""service"": ""Chhipa Ambulance""}"
3987,road_condition_status,potholes near murreeroad peshawar?,"{""city"": ""peshawar"", ""landmark"": ""murreeroad""}"
5465,how_to_fix_issue,brake failure ho jaye to kia karun,"{""issue"": ""brake failure""}"
2023,ask_safe_route,avoid high risk roads between libertychowk Multan and Kalma Chowk Peshawar,"{""city"": ""Multan"", ""city2"": ""Peshawar"", ""landmark"": ""libertychowk"", ""landmark2"": ""Kalma Chowk""}"
1197,ask_recent_incidents,aaj Gujranwala me broken signal hua?,"{""city"": ""Gujranwala"", ""incident_type"": ""broken signal""}"
417,report_incident,poor lighting ho gaya shadman market karachi,"{""city"": ""karachi"", ""landmark"": ""shadman market"", ""incident_type"": ""poor lighting""}"
4507,road_condition_status,speed breaker damaged at johar town Lahore,"{""city"": ""Lahore"", ""landmark"": ""johar town""}"
4427,road_condition_status,Speed breaker damaged at murree road sukkur 💥,"{""city"": ""Sukkur"", ""landmark"": ""Murree Road""}"
3539,driver_alerts_near_me,wrong way driver spotted clifton Peshawar,"{""city"": ""Peshawar"", ""landmark"": ""clifton""}"
5011,get_weather_alerts,strng winds sialkt? 😬,"{""city"": ""sialkot""}"
3751,driver_alerts_near_me,Motrcycle withut hadlight ner librtychowk krch,"{""city"": ""karachi"", ""landmark"": ""libertychowk""}"
2925,sos_help,sos i need help at gulshan-e-iqbal sukkur,"{""city"": ""sukkur"", ""landmark"": ""gulshan-e-iqbal""}"
4190,road_condition_status,is kalma chowk Faisalabad flooded,"{""city"": ""Faisalabad"", ""landmark"": ""kalma chowk""}"
5274,how_to_fix_issue,quick fix for flat tyre,"{""issue"": ""flat tyre""}"
1012,ask_recent_incidents,recent motorcycle without headlight in Hyderabad?,"{""city"": ""Hyderabad"", ""incident_type"": ""motorcycle without headlight""}"
3638,driver_alerts_near_me,drnk drvr ner m lahor,"{""city"": ""lahoor""}"
1237,ask_recent_incidents,show latest brake failure near saddar Peshawar,"{""city"": ""Peshawar"", ""landmark"": ""saddar"", ""incident_type"": ""brake failure""}"
2412,ask_emergency_contact,emergency number for Mechanic,"{""service"": ""Mechanic""}"
1704,ask_recent_incidents,kal raat Islamabad brake failure?,"{""city"": ""Islamabad"", ""incident_type"": ""brake failure""}"
3031,sos_help,urgent help required canalroad Quetta,"{""city"": ""Quetta"", ""landmark"": ""canalroad""}"
899,report_incident,complaint accident rawalpindi clifton,"{""city"": ""rawalpindi"", ""landmark"": ""clifton"", ""incident_type"": ""accident""}"
5844,find_quick_tips,best practices for drunk driver driving,"{""incident_type"": ""drunk driver""}"
201,report_incident,Report poor lighting near saddar quetta,"{""city"": ""Quetta"", ""landmark"": ""saddar"", ""incident_type"": ""poor lighting""}"
1728,ask_recent_incidents,kl raat krch brake failre?,"{""city"": ""krachi"", ""incident_type"": ""brake failure""}"
4425,road_condition_status,Speed breaker damaged at gulshaneiqbal sialkot,"{""city"": ""sialkot"", ""landmark"": ""gulshaneiqbal""}"
5899,find_quick_tips,Best prctces for cr fire drvng,"{""incident_type"": ""car fire""}"
4013,road_condition_status,Potholes near libertychowk gujranwala?,"{""city"": ""gujranwala"", ""landmark"": ""libertychowk""}"
735,report_incident,report brake failure Sukkur Main Boulevard abhi,"{""city"": ""Sukkur"", ""landmark"": ""Main Boulevard"", ""incident_type"": ""brake failure""}"
4629,get_weather_alerts,fog alert on m2,{}
1207,ask_recent_incidents,aaj islamabad me speed breaker damaged hua?,"{""city"": ""islamabad"", ""incident_type"": ""speed breaker damaged""}"
3344,sos_help,emergency at Liberty Chowk quetta Mechanic needed,"{""city"": ""quetta"", ""landmark"": ""Liberty Chowk"", ""service"": ""Mechanic""}"
2917,sos_help,sos i need help at canal road Hyderabad,"{""city"": ""Hyderabad"", ""landmark"": ""canal road""}"
600,report_incident,please log poor lighting at murree road gujranwala,"{""city"": ""gujranwala"", ""landmark"": ""murree road"", ""incident_type"": ""poor lighting""}"
4388,road_condition_status,street lights not working in clifton sialkot,"{""city"": ""sialkot"", ""landmark"": ""clifton""}"
401,report_incident,ccident h gy Clifton Sialkt,"{""city"": ""Sialkot"", ""landmark"": ""Clifton"", ""incident_type"": ""accident""}"
2740,ask_emergency_contact,help line Hospital Emergency,"{""service"": ""Hospital Emergency""}"
1777,ask_safe_route,best safe route from liberty chowk Gujranwala to Main Boulevard Quetta,"{""city"": ""Gujranwala"", ""city2"": ""Quetta"", ""landmark"": ""liberty chowk"", ""landmark2"": ""Main Boulevard""}"
5690,find_quick_tips,give me safety tips for broken signal 🌧️,"{""incident_type"": ""broken signal""}"
515,report_incident,yahan poor lighting hua hai near johar town gujranwala,"{""city"": ""gujranwala"", ""landmark"": ""johar town"", ""incident_type"": ""poor lighting""}"
4241,road_condition_status,is Johar Town Sialkot flooded 🙏,"{""city"": ""Sialkot"", ""landmark"": ""Johar Town""}"
5125,how_to_fix_issue,How to fix dead battery? 🆘,"{""issue"": ""dead battery""}"
4694,get_weather_alerts,fog alert on m2,{}
3601,driver_alerts_near_me,wrong way driver spotted canal road sialkot,"{""city"": ""sialkot"", ""landmark"": ""canal road""}"
5375,how_to_fix_issue,out of fuel what to do,"{""issue"": ""out of fuel""}"
815,report_incident,register speed breaker damaged at shadman market lahore,"{""city"": ""lahore"", ""landmark"": ""shadman market"", ""incident_type"": ""speed breaker damaged""}"
3670,driver_alerts_near_me,drunk drver near me Gujranwal,"{""city"": ""Gujranwala""}"
2207,ask_safe_route,Is there a safer route to f-10 markaz lahore from liberty chowk faisalabad,"{""city"": ""Faisalabad"", ""city2"": ""Lahore"", ""landmark"": ""liberty chowk"", ""landmark2"": ""F-10 Markaz""}"
892,report_incident,cmplnt broken signal Lahore Klma Chowk 🚗,"{""city"": ""Lahore"", ""landmark"": ""Kalma Chowk"", ""incident_type"": ""broken signal""}"
1506,ask_recent_incidents,whats new strong winds in peshawar,"{""city"": ""peshawar"", ""incident_type"": ""strong winds""}"
5511,how_to_fix_issue,guide me for car fire,"{""issue"": ""car fire""}"
4849,get_weather_alerts,Hailstorm warning quetta? 😱,"{""city"": ""quetta""}"
5775,find_quick_tips,prevent reckless driver tips,"{""incident_type"": ""reckless driver""}"
3923,driver_alerts_near_me,overloaded van in krachi near liberty chowk 😬,"{""city"": ""krachi"", ""landmark"": ""liberty chowk""}"
1036,ask_recent_incidents,recent strong winds in sialkot?,"{""city"": ""sialkot"", ""incident_type"": ""strong winds""}"
3941,driver_alerts_near_me,overloded vn in rawalpind ner Kalm Chowk,"{""city"": ""rawalpindi"", ""landmark"": ""Kalma Chowk""}"
220,report_incident,Report fog near bahria town faisalabad,"{""city"": ""Faisalabad"", ""landmark"": ""Bahria Town"", ""incident_type"": ""fog""}"
2266,ask_safe_route,route with fewer accidents from Quetta to Gujranwala,"{""city"": ""Quetta"", ""city2"": ""Gujranwala""}"
4001,road_condition_status,Potholes near bahria town hyderabad?,"{""city"": ""Hyderabad"", ""landmark"": ""Bahria Town""}"
3045,sos_help,urgnt hlp reqired clifton hydrbd,"{""city"": ""hyderabad"", ""landmark"": ""clifton""}"
3480,driver_alerts_near_me,any rash drivers near saddar sialkot?,"{""city"": ""sialkot"", ""landmark"": ""saddar""}"
4304,road_condition_status,street lights not working in Kalma Chowk Rawalpindi,"{""city"": ""Rawalpindi"", ""landmark"": ""Kalma Chowk""}"
2906,sos_help,sos i need help at kalma chowk Lahore,"{""city"": ""Lahore"", ""landmark"": ""kalma chowk""}"
134,report_incident,report hailstorm near mainboulevard lahor,"{""city"": ""lahor"", ""landmark"": ""mainboulevard"", ""incident_type"": ""hailstorm""}"
5368,how_to_fix_issue,fog drivng what to do 😱,"{""issue"": ""fog driving""}"
5724,find_quick_tips,give me safety tips for fog,"{""incident_type"": ""fog""}"
2322,ask_emergency_contact,emergency number for Mechanic,"{""service"": ""Mechanic""}"
5075,how_to_fix_issue,how to fix brake failure?,"{""issue"": ""brake failure""}"
822,report_incident,register wrong-way driver at Bahria Town islbd,"{""city"": ""islbd"", ""landmark"": ""Bahria Town"", ""incident_type"": ""wrong-way driver""}"
2987,sos_help,urgent hlp reqrd cnalroad faisalbad,"{""city"": ""faisalabad"", ""landmark"": ""canalroad""}"
1510,ask_recent_incidents,whats new reckless driver in multan,"{""city"": ""multan"", ""incident_type"": ""reckless driver""}"
1415,ask_recent_incidents,kya multan me reckless driver updates hain,"{""city"": ""multan"", ""incident_type"": ""reckless driver""}"
517,report_incident,yahan car fire hua hai near murreeroad Sialkot,"{""city"": ""Sialkot"", ""landmark"": ""murreeroad"", ""incident_type"": ""car fire""}"
3084,sos_help,urgnt hlp rquired Liberty Chwk Sukkr,"{""city"": ""Sukkur"", ""landmark"": ""Liberty Chowk""}"
6334,find_nearby_service,Police near me Sukkur,"{""city"": ""Sukkur"", ""service"": ""Police""}"
3992,road_condition_status,potholes near Clifton quetta?,"{""city"": ""quetta"", ""landmark"": ""Clifton""}"
4276,road_condition_status,is Johar Town multan flooded,"{""city"": ""multan"", ""landmark"": ""Johar Town""}"
5827,find_quick_tips,prevent poor lighting tips,"{""incident_type"": ""poor lighting""}"
2841,ask_emergency_contact,Twng Srvc ka nmber kya hai,"{""service"": ""Towing Service""}"
3447,driver_alerts_near_me,any rash drivers near Main Boulevard Islamabad?,"{""city"": ""Islamabad"", ""landmark"": ""Main Boulevard""}"
5286,how_to_fix_issue,quick fix for headlight failure,"{""issue"": ""headlight failure""}"
601,report_incident,please log pothole at kalmachowk Faisalabad,"{""city"": ""Faisalabad"", ""landmark"": ""kalmachowk"", ""incident_type"": ""pothole""}"
3481,driver_alerts_near_me,ny rash drivers near sddr Sialkot?,"{""city"": ""Sialkot"", ""landmark"": ""saddar""}"
4944,get_weather_alerts,hailstrm warning sukkur?,"{""city"": ""sukkur""}"
2749,ask_emergency_contact,help line Chhipa Ambulance,"{""service"": ""Chhipa Ambulance""}"
5265,how_to_fix_issue,quick fix for stuck vehicle,"{""issue"": ""stuck vehicle""}"
3452,driver_alerts_near_me,any rash drivers near shadman market lahoor?,"{""city"": ""lahoor"", ""landmark"": ""shadman market""}"
3572,driver_alerts_near_me,wrong way driver spotted Clifton Multan,"{""city"": ""Multan"", ""landmark"": ""Clifton""}"
855,report_incident,register pothole at saddar Hyderabad 😬,"{""city"": ""Hyderabad"", ""landmark"": ""saddar"", ""incident_type"": ""pothole""}"
488,report_incident,yahan fog hua hai near Gulshan-e-Iqbal krachi,"{""city"": ""krachi"", ""landmark"": ""Gulshan-e-Iqbal"", ""incident_type"": ""fog""}"
4643,get_weather_alerts,fog alert on m2,{}
5785,find_quick_tips,prevent reckless driver tips,"{""incident_type"": ""reckless driver""}"
593,report_incident,please log heavy rain at bahria town faisalabad,"{""city"": ""faisalabad"", ""landmark"": ""bahria town"", ""incident_type"": ""heavy rain""}"
1609,ask_recent_incidents,pst 24h wrong-wy driver Rawalpndi 🆘,"{""city"": ""Rawalpindi"", ""incident_type"": ""wrong-way driver""}"
5448,how_to_fix_issue,verhetd ngin h jay t kia karun 🙂,"{""issue"": ""overheated engine""}"
2671,ask_emergency_contact,help line Chhipa Ambulance,"{""service"": ""Chhipa Ambulance""}"
1735,ask_recent_incidents,kal raat fasalbad strong wnds? 🆘,"{""city"": ""faisalabad"", ""incident_type"": ""strong winds""}"
100,fallback,mujhe samajh nahi aya,{}
3469,driver_alerts_near_me,any rash drivers near shadmanmarket peshawar?,"{""city"": ""peshawar"", ""landmark"": ""shadmanmarket""}"
4910,get_weather_alerts,hailstorm warning sukkur?,"{""city"": ""sukkur""}"
2133,ask_safe_route,is there a safer route to Liberty Chowk Quetta from johar town hyderabad,"{""city"": ""hyderabad"", ""city2"": ""Quetta"", ""landmark"": ""johar town"", ""landmark2"": ""Liberty Chowk""}"
3707,driver_alerts_near_me,drunk driver near me Rawalpindi,"{""city"": ""Rawalpindi""}"
414,report_incident,wrong-way driver ho gaya liberty chowk Faisalabad,"{""city"": ""Faisalabad"", ""landmark"": ""liberty chowk"", ""incident_type"": ""wrong-way driver""}"
358,report_incident,wrng-wy driver ho gay klmachwk skkur,"{""city"": ""sukkur"", ""landmark"": ""kalmachowk"", ""incident_type"": ""wrong-way driver""}"
6363,find_nearby_service,Edhi Ambulance near me faisalabad,"{""city"": ""faisalabad"", ""service"": ""Edhi Ambulance""}"
4356,road_condition_status,street lights not working in saddar Multan,"{""city"": ""Multan"", ""landmark"": ""saddar""}"
5193,how_to_fix_issue,quick fix for out of fuel,"{""issue"": ""out of fuel""}"
3989,road_condition_status,potholes near kalmachowk gujranwala?,"{""city"": ""gujranwala"", ""landmark"": ""kalmachowk""}"
16,goodbye,take care,{}
1962,ask_safe_route,safe rasta bahria town hyderabad se Gulshan-e-Iqbal Peshawar,"{""city"": ""hyderabad"", ""city2"": ""Peshawar"", ""landmark"": ""bahria town"", ""landmark2"": ""Gulshan-e-Iqbal""}"
204,report_incident,report speed breaker damaged near clifton multan,"{""city"": ""multan"", ""landmark"": ""clifton"", ""incident_type"": ""speed breaker damaged""}"
37,ask_safe_route,is there a safer route to {landmark2} {city2} from {landmark} {city},{}
436,report_incident,accident ho gaya Clifton hyderabad,"{""city"": ""hyderabad"", ""landmark"": ""Clifton"", ""incident_type"": ""accident""}"
590,report_incident,please log speed breaker damaged at Gulshan-e-Iqbal quetta,"{""city"": ""quetta"", ""landmark"": ""Gulshan-e-Iqbal"", ""incident_type"": ""speed breaker damaged""}"
1966,ask_safe_route,safe rasta Saddar Multan se Johar Town Sialkot,"{""city"": ""Multan"", ""city2"": ""Sialkot"", ""landmark"": ""Saddar"", ""landmark2"": ""Johar Town""}"
4458,road_condition_status,speed breaker damaged at clifton sialkot,"{""city"": ""sialkot"", ""landmark"": ""clifton""}"
4568,get_weather_alerts,weather alert karachi,"{""city"": ""karachi""}"
4703,get_weather_alerts,fog alert on m2,{}
4145,road_condition_status,signal out at clifton Sialkot? 🚨,"{""city"": ""Sialkot"", ""landmark"": ""clifton""}"
13,goodbye,k thnks bye,{}
5377,how_to_fix_issue,flat tyre what to do,"{""issue"": ""flat tyre""}"
1449,ask_recent_incidents,whats new motorcycle without headlight in Sialkot,"{""city"": ""Sialkot"", ""incident_type"": ""motorcycle without headlight""}"
4377,road_condition_status,street lights not working in Murree Road sukkur,"{""city"": ""sukkur"", ""landmark"": ""Murree Road""}"
3656,driver_alerts_near_me,drunk driver near me krachi,"{""city"": ""krachi""}"
5244,how_to_fix_issue,Quick fix for overheated engine,"{""issue"": ""overheated engine""}"
1531,ask_recent_incidents,whats new accident in Sukkur,"{""city"": ""Sukkur"", ""incident_type"": ""accident""}"
541,report_incident,Yahan fog hua hai near libertychowk lahoor,"{""city"": ""lahoor"", ""landmark"": ""libertychowk"", ""incident_type"": ""fog""}"
5626,find_quick_tips,give me safety tips for hailstorm,"{""incident_type"": ""hailstorm""}"
6111,find_nearby_service,nearest Police in Rawalpindi 🙂,"{""city"": ""Rawalpindi"", ""service"": ""Police""}"
5189,how_to_fix_issue,quck fix for stuck vhicl,"{""issue"": ""stuck vehicle""}"
6496,find_nearby_service,nearby Rescue 1122 Gujranwala,"{""city"": ""Gujranwala"", ""service"": ""Rescue 1122""}"
2709,ask_emergency_contact,help line Fuel Delivery,"{""service"": ""Fuel Delivery""}"
1496,ask_recent_incidents,whats new pothole in Quetta,"{""city"": ""Quetta"", ""incident_type"": ""pothole""}"
4240,road_condition_status,is libertychowk Rawalpindi flooded,"{""city"": ""Rawalpindi"", ""landmark"": ""libertychowk""}"
6376,find_nearby_service,Edhi Ambulance near me hyderabad,"{""city"": ""hyderabad"", ""service"": ""Edhi Ambulance""}"
6258,find_nearby_service,Closest fire brigade near kalmachowk gujranwala,"{""city"": ""gujranwala"", ""landmark"": ""kalmachowk"", ""service"": ""Fire Brigade""}"
2528,ask_emergency_contact,kis number par call karun for Edhi Ambulance,"{""service"": ""Edhi Ambulance""}"
288,report_incident, saw a motrcycle wthout headlight at shadmanmarket in Fsalabad,"{""city"": ""Faisalabad"", ""landmark"": ""shadmanmarket"", ""incident_type"": ""motorcycle without headlight""}"
5911,find_quick_tips,Best practices for car fire driving 🚗,"{""incident_type"": ""car fire""}"
5030,get_weather_alerts,strong winds Rawalpindi?,"{""city"": ""Rawalpindi""}"
2202,ask_safe_route,is there a safer route to Johar Town Sukkur from Main Boulevard sialkot,"{""city"": ""sialkot"", ""city2"": ""Sukkur"", ""landmark"": ""Main Boulevard"", ""landmark2"": ""Johar Town""}"
4234,road_condition_status,is kalmachowk Multan flooded,"{""city"": ""Multan"", ""landmark"": ""kalmachowk""}"
6263,find_nearby_service,closest Hospital Emergency near main boulevard multan,"{""city"": ""multan"", ""landmark"": ""main boulevard"", ""service"": ""Hospital Emergency""}"
4178,road_condition_status,signal out at f10markaz Hyderabad?,"{""city"": ""Hyderabad"", ""landmark"": ""f10markaz""}"
2308,ask_safe_route,route with fewer accidents from Karachi to Hyderabad,"{""city"": ""Karachi"", ""city2"": ""Hyderabad""}"
1969,ask_safe_route,safe rasta Main Boulevard Gujranwala se F-10 Markaz Peshawar,"{""city"": ""Gujranwala"", ""city2"": ""Peshawar"", ""landmark"": ""Main Boulevard"", ""landmark2"": ""F-10 Markaz""}"
706,report_incident,report hailstorm Multan mainboulevard abhi,"{""city"": ""Multan"", ""landmark"": ""mainboulevard"", ""incident_type"": ""hailstorm""}"
4892,get_weather_alerts,hailstorm warning quetta?,"{""city"": ""quetta""}"
4199,road_condition_status,is saddar Quetta flooded,"{""city"": ""Quetta"", ""landmark"": ""saddar""}"
1981,ask_safe_route,safe rasta Murree Road sialkot se Canal Road Sukkur,"{""city"": ""sialkot"", ""city2"": ""Sukkur"", ""landmark"": ""Murree Road"", ""landmark2"": ""Canal Road""}"
440,report_incident,wrong-way drver ho gay main boulevard sukkr 😱,"{""city"": ""sukkur"", ""landmark"": ""main boulevard"", ""incident_type"": ""wrong-way driver""}"
4077,road_condition_status,pothols ner bhria town gujrnwal?,"{""city"": ""gujranwala"", ""landmark"": ""bahria town""}"
2118,ask_safe_route,is there a safer route to Gulshan-e-Iqbal Rawalpindi from kalma chowk sukkur,"{""city"": ""sukkur"", ""city2"": ""Rawalpindi"", ""landmark"": ""kalma chowk"", ""landmark2"": ""Gulshan-e-Iqbal""}"
