id,intent,text,entities
277,report_incident,فوراً کراچی جوہر ٹاؤن میں روشنی کم لاگ کریں,{}
278,report_incident,فوراً فیصل آباد کانال روڈ میں ژالہ باری لاگ کریں,{}
279,report_incident,فوراً لاہور کانال روڈ میں ہیڈلائٹ بغیر موٹر سائیکل لاگ کریں,{}
280,report_incident,فوراً فیصل آباد جوہر ٹاؤن میں گڑھا لاگ کریں,{}
281,ask_emergency_contact,ریسکیو 1122 کا ہیلپ لائن نمبر کیا ہے؟,{}
282,ask_emergency_contact,موٹروے پولیس کا ہیلپ لائن نمبر کیا ہے؟,{}
283,ask_emergency_contact,فائر بریگیڈ کا ہیلپ لائن نمبر کیا ہے؟,{}
284,ask_emergency_contact,مکینک کا ہیلپ لائن نمبر کیا ہے؟,{}
285,ask_emergency_contact,فائر بریگیڈ کا ہیلپ لائن نمبر کیا ہے؟,{}
286,ask_emergency_contact,موٹروے پولیس کا ہیلپ لائن نمبر کیا ہے؟,{}
287,ask_emergency_contact,چھپا ایمبولینس کا ہیلپ لائن نمبر کیا ہے؟,{}
288,ask_emergency_contact,ٹوونگ سروس کا ہیلپ لائن نمبر کیا ہے؟,{}
289,ask_emergency_contact,ریسکیو 1122 کا ہیلپ لائن نمبر کیا ہے؟,{}
290,ask_emergency_contact,موٹروے پولیس کا ہیلپ لائن نمبر کیا ہے؟,{}
291,ask_emergency_contact,ٹوونگ سروس کا ہیلپ لائن نمبر کیا ہے؟,{}
292,ask_emergency_contact,ٹوونگ سروس کا ہیلپ لائن نمبر کیا ہے؟,{}
293,ask_emergency_contact,ریسکیو 1122 کا ہیلپ لائن نمبر کیا ہے؟,{}
294,ask_emergency_contact,فائر بریگیڈ کا ہیلپ لائن نمبر کیا ہے؟,{}
295,ask_emergency_contact,ٹوونگ سروس کا ہیلپ لائن نمبر کیا ہے؟,{}
296,ask_emergency_contact,ریسکیو 1122 کا ہیلپ لائن نمبر کیا ہے؟,{}
297,ask_emergency_contact,موٹروے پولیس کا ہیلپ لائن نمبر کیا ہے؟,{}
298,ask_emergency_contact,ہسپتال ایمرجنسی کا ہیلپ لائن نمبر کیا ہے؟,{}
299,ask_emergency_contact,ہسپتال ایمرجنسی کا ہیلپ لائن نمبر کیا ہے؟,{}
300,ask_emergency_contact,ایدھی ایمبولینس کا ہیلپ لائن نمبر کیا ہے؟,{}
301,ask_emergency_contact,ہسپتال ایمرجنسی کا ہیلپ لائن نمبر کیا ہے؟,{}
302,ask_emergency_contact,ہسپتال ایمرجنسی کا ہیلپ لائن نمبر کیا ہے؟,{}
303,ask_emergency_contact,ایدھی ایمبولینس کا ہیلپ لائن نمبر کیا ہے؟,{}
304,ask_emergency_contact,فیول ڈیلیوری کا ہیلپ لائن نمبر کیا ہے؟,{}
305,ask_emergency_contact,فائر بریگیڈ کا ہیلپ لائن نمبر کیا ہے؟,{}
306,ask_emergency_contact,پولیس کا ہیلپ لائن نمبر کیا ہے؟,{}
307,ask_emergency_contact,چھپا ایمبولینس کا ہیلپ لائن نمبر کیا ہے؟,{}
308,ask_emergency_contact,فیول ڈیلیوری کا ہیلپ لائن نمبر کیا ہے؟,{}
309,ask_emergency_contact,پولیس کا ہیلپ لائن نمبر کیا ہے؟,{}
310,ask_emergency_contact,ریسکیو 1122 کا ہیلپ لائن نمبر کیا ہے؟,{}
311,ask_emergency_contact,موٹروے پولیس کا ہیلپ لائن نمبر کیا ہے؟,{}
312,ask_emergency_contact,موٹروے پولیس کا ہیلپ لائن نمبر کیا ہے؟,{}
313,ask_emergency_contact,فیول ڈیلیوری کا ہیلپ لائن نمبر کیا ہے؟,{}
314,ask_emergency_contact,موٹروے پولیس کا ہیلپ لائن نمبر کیا ہے؟,{}
315,ask_emergency_contact,چھپا ایمبولینس کا ہیلپ لائن نمبر کیا ہے؟,{}
316,ask_emergency_contact,چھپا ایمبولینس کا ہیلپ لائن نمبر کیا ہے؟,{}
317,ask_emergency_contact,ریسکیو 1122 کا ہیلپ لائن نمبر کیا ہے؟,{}
318,ask_emergency_contact,موٹروے پولیس کا ہیلپ لائن نمبر کیا ہے؟,{}
319,ask_emergency_contact,فیول ڈیلیوری کا ہیلپ لائن نمبر کیا ہے؟,{}
320,ask_emergency_contact,چھپا ایمبولینس کا ہیلپ لائن نمبر کیا ہے؟,{}
321,ask_emergency_contact,پولیس کا ہیلپ لائن نمبر کیا ہے؟,{}
322,ask_emergency_contact,فیول ڈیلیوری کا ہیلپ لائن نمبر کیا ہے؟,{}
323,ask_emergency_contact,ایدھی ایمبولینس کا ہیلپ لائن نمبر کیا ہے؟,{}
324,ask_emergency_contact,مکینک کا ہیلپ لائن نمبر کیا ہے؟,{}
325,ask_emergency_contact,ٹوونگ سروس کا ہیلپ لائن نمبر کیا ہے؟,{}
326,ask_emergency_contact,چھپا ایمبولینس کا ہیلپ لائن نمبر کیا ہے؟,{}
327,ask_emergency_contact,فائر بریگیڈ کا ہیلپ لائن نمبر کیا ہے؟,{}
328,ask_emergency_contact,ہسپتال ایمرجنسی کا ہیلپ لائن نمبر کیا ہے؟,{}
329,ask_emergency_contact,ہسپتال ایمرجنسی کا ہیلپ لائن نمبر کیا ہے؟,{}
330,ask_emergency_contact,مکینک کا ہیلپ لائن نمبر کیا ہے؟,{}
331,ask_emergency_contact,چھپا ایمبولینس کا ہیلپ لائن نمبر کیا ہے؟,{}
332,ask_emergency_contact,فیول ڈیلیوری کا ہیلپ لائن نمبر کیا ہے؟,{}
333,ask_emergency_contact,موٹروے پولیس کا ہیلپ لائن نمبر کیا ہے؟,{}
334,ask_emergency_contact,مکینک کا ہیلپ لائن نمبر کیا ہے؟,{}
335,ask_emergency_contact,فائر بریگیڈ کا ہیلپ لائن نمبر کیا ہے؟,{}
336,ask_emergency_contact,موٹروے پولیس کا ہیلپ لائن نمبر کیا ہے؟,{}
337,ask_emergency_contact,موٹروے پولیس کا ہیلپ لائن نمبر کیا ہے؟,{}
338,ask_emergency_contact,ایدھی ایمبولینس کا ہیلپ لائن نمبر کیا ہے؟,{}
339,ask_emergency_contact,فائر بریگیڈ کا ہیلپ لائن نمبر کیا ہے؟,{}
340,ask_emergency_contact,چھپا ایمبولینس کا ہیلپ لائن نمبر کیا ہے؟,{}
341,ask_emergency_contact,پولیس کا ہیلپ لائن نمبر کیا ہے؟,{}
342,ask_emergency_contact,فائر بریگیڈ کا ہیلپ لائن نمبر کیا ہے؟,{}
343,ask_emergency_contact,مکینک کا ہیلپ لائن نمبر کیا ہے؟,{}
344,ask_emergency_contact,مکینک کا ہیلپ لائن نمبر کیا ہے؟,{}
345,ask_emergency_contact,چھپا ایمبولینس کا ہیلپ لائن نمبر کیا ہے؟,{}
346,ask_emergency_contact,ریسکیو 1122 کا ہیلپ لائن نمبر کیا ہے؟,{}
347,ask_emergency_contact,مکینک کا ہیلپ لائن نمبر کیا ہے؟,{}
348,ask_emergency_contact,فیول ڈیلیوری کا ہیلپ لائن نمبر کیا ہے؟,{}
349,ask_emergency_contact,موٹروے پولیس کا ہیلپ لائن نمبر کیا ہے؟,{}
350,ask_emergency_contact,مکینک کا ہیلپ لائن نمبر کیا ہے؟,{}
351,ask_emergency_contact,چھپا ایمبولینس سے رابطہ کیسے کروں؟,{}
352,ask_emergency_contact,ایدھی ایمبولینس سے رابطہ کیسے کروں؟,{}
353,ask_emergency_contact,موٹروے پولیس سے رابطہ کیسے کروں؟,{}
354,ask_emergency_contact,فیول ڈیلیوری سے رابطہ کیسے کروں؟,{}
355,ask_emergency_contact,ہسپتال ایمرجنسی سے رابطہ کیسے کروں؟,{}
356,ask_emergency_contact,فیول ڈیلیوری سے رابطہ کیسے کروں؟,{}
357,ask_emergency_contact,ٹوونگ سروس سے رابطہ کیسے کروں؟,{}
358,ask_emergency_contact,چھپا ایمبولینس سے رابطہ کیسے کروں؟,{}
359,ask_emergency_contact,فائر بریگیڈ سے رابطہ کیسے کروں؟,{}
360,ask_emergency_contact,پولیس سے رابطہ کیسے کروں؟,{}
361,ask_emergency_contact,ٹوونگ سروس سے رابطہ کیسے کروں؟,{}
362,ask_emergency_contact,پولیس سے رابطہ کیسے کروں؟,{}
363,ask_emergency_contact,فائر بریگیڈ سے رابطہ کیسے کروں؟,{}
364,ask_emergency_contact,پولیس سے رابطہ کیسے کروں؟,{}
365,ask_emergency_contact,چھپا ایمبولینس سے رابطہ کیسے کروں؟,{}
366,ask_emergency_contact,ایدھی ایمبولینس سے رابطہ کیسے کروں؟,{}
367,ask_emergency_contact,ہسپتال ایمرجنسی سے رابطہ کیسے کروں؟,{}
368,ask_emergency_contact,مکینک سے رابطہ کیسے کروں؟,{}
369,ask_emergency_contact,فائر بریگیڈ سے رابطہ کیسے کروں؟,{}
370,ask_emergency_contact,ریسکیو 1122 سے رابطہ کیسے کروں؟,{}
371,ask_emergency_contact,موٹروے پولیس سے رابطہ کیسے کروں؟,{}
372,ask_emergency_contact,ایدھی ایمبولینس سے رابطہ کیسے کروں؟,{}
373,ask_emergency_contact,موٹروے پولیس سے رابطہ کیسے کروں؟,{}
374,ask_emergency_contact,ایدھی ایمبولینس سے رابطہ کیسے کروں؟,{}
375,ask_emergency_contact,ریسکیو 1122 سے رابطہ کیسے کروں؟,{}
376,ask_emergency_contact,ہسپتال ایمرجنسی سے رابطہ کیسے کروں؟,{}
377,ask_emergency_contact,مکینک سے رابطہ کیسے کروں؟,{}
378,ask_emergency_contact,پولیس سے رابطہ کیسے کروں؟,{}
379,ask_emergency_contact,پولیس سے رابطہ کیسے کروں؟,{}
380,ask_emergency_contact,موٹروے پولیس سے رابطہ کیسے کروں؟,{}
381,ask_emergency_contact,ایدھی ایمبولینس سے رابطہ کیسے کروں؟,{}
382,ask_emergency_contact,موٹروے پولیس سے رابطہ کیسے کروں؟,{}
383,ask_emergency_contact,پولیس سے رابطہ کیسے کروں؟,{}
384,ask_emergency_contact,فائر بریگیڈ سے رابطہ کیسے کروں؟,{}
385,ask_emergency_contact,موٹروے پولیس سے رابطہ کیسے کروں؟,{}
386,ask_emergency_contact,موٹروے پولیس سے رابطہ کیسے کروں؟,{}
387,ask_emergency_contact,فائر بریگیڈ سے رابطہ کیسے کروں؟,{}
388,ask_emergency_contact,ریسکیو 1122 سے رابطہ کیسے کروں؟,{}
389,ask_emergency_contact,ہسپتال ایمرجنسی سے رابطہ کیسے کروں؟,{}
390,ask_emergency_contact,فیول ڈیلیوری سے رابطہ کیسے کروں؟,{}
391,ask_emergency_contact,فائر بریگیڈ سے رابطہ کیسے کروں؟,{}
392,ask_emergency_contact,ایدھی ایمبولینس سے رابطہ کیسے کروں؟,{}
393,ask_emergency_contact,چھپا ایمبولینس سے رابطہ کیسے کروں؟,{}
394,ask_emergency_contact,ریسکیو 1122 سے رابطہ کیسے کروں؟,{}
395,ask_emergency_contact,فائر بریگیڈ سے رابطہ کیسے کروں؟,{}
396,ask_emergency_contact,پولیس سے رابطہ کیسے کروں؟,{}
397,ask_emergency_contact,موٹروے پولیس سے رابطہ کیسے کروں؟,{}
398,ask_emergency_contact,چھپا ایمبولینس سے رابطہ کیسے کروں؟,{}
399,ask_emergency_contact,چھپا ایمبولینس سے رابطہ کیسے کروں؟,{}
400,ask_emergency_contact,ٹوونگ سروس سے رابطہ کیسے کروں؟,{}
401,ask_emergency_contact,فائر بریگیڈ سے رابطہ کیسے کروں؟,{}
402,ask_emergency_contact,ٹوونگ سروس سے رابطہ کیسے کروں؟,{}
403,ask_emergency_contact,موٹروے پولیس سے رابطہ کیسے کروں؟,{}
404,ask_emergency_contact,موٹروے پولیس سے رابطہ کیسے کروں؟,{}
405,ask_emergency_contact,فیول ڈیلیوری سے رابطہ کیسے کروں؟,{}
406,ask_emergency_contact,موٹروے پولیس سے رابطہ کیسے کروں؟,{}
407,ask_emergency_contact,مکینک سے رابطہ کیسے کروں؟,{}
408,ask_emergency_contact,ہسپتال ایمرجنسی سے رابطہ کیسے کروں؟,{}
409,ask_emergency_contact,پولیس سے رابطہ کیسے کروں؟,{}
410,ask_emergency_contact,مکینک سے رابطہ کیسے کروں؟,{}
411,ask_emergency_contact,ریسکیو 1122 سے رابطہ کیسے کروں؟,{}
412,ask_emergency_contact,ایدھی ایمبولینس سے رابطہ کیسے کروں؟,{}
413,ask_emergency_contact,پولیس سے رابطہ کیسے کروں؟,{}
414,ask_emergency_contact,مکینک سے رابطہ کیسے کروں؟,{}
415,ask_emergency_contact,ایدھی ایمبولینس سے رابطہ کیسے کروں؟,{}
416,ask_emergency_contact,پولیس سے رابطہ کیسے کروں؟,{}
417,ask_emergency_contact,پولیس سے رابطہ کیسے کروں؟,{}
418,ask_emergency_contact,فائر بریگیڈ سے رابطہ کیسے کروں؟,{}
419,ask_emergency_contact,فائر بریگیڈ سے رابطہ کیسے کروں؟,{}
420,ask_emergency_contact,پولیس سے رابطہ کیسے کروں؟,{}
421,ask_emergency_contact,ایمرجنسی میں ٹوونگ سروس کو کال کرنے کا نمبر دیں,{}
422,ask_emergency_contact,ایمرجنسی میں مکینک کو کال کرنے کا نمبر دیں,{}
423,ask_emergency_contact,ایمرجنسی میں فائر بریگیڈ کو کال کرنے کا نمبر دیں,{}
424,ask_emergency_contact,ایمرجنسی میں ایدھی ایمبولینس کو کال کرنے کا نمبر دیں,{}
425,ask_emergency_contact,ایمرجنسی میں چھپا ایمبولینس کو کال کرنے کا نمبر دیں,{}
426,ask_emergency_contact,ایمرجنسی میں فیول ڈیلیوری کو کال کرنے کا نمبر دیں,{}
427,ask_emergency_contact,ایمرجنسی میں مکینک کو کال کرنے کا نمبر دیں,{}
428,ask_emergency_contact,ایمرجنسی میں ہسپتال ایمرجنسی کو کال کرنے کا نمبر دیں,{}
429,ask_emergency_contact,ایمرجنسی میں ہسپتال ایمرجنسی کو کال کرنے کا نمبر دیں,{}
430,ask_emergency_contact,ایمرجنسی میں مکینک کو کال کرنے کا نمبر دیں,{}
431,ask_emergency_contact,ایمرجنسی میں مکینک کو کال کرنے کا نمبر دیں,{}
432,ask_emergency_contact,ایمرجنسی میں فائر بریگیڈ کو کال کرنے کا نمبر دیں,{}
433,ask_emergency_contact,ایمرجنسی میں ریسکیو 1122 کو کال کرنے کا نمبر دیں,{}
434,ask_emergency_contact,ایمرجنسی میں ٹوونگ سروس کو کال کرنے کا نمبر دیں,{}
435,ask_emergency_contact,ایمرجنسی میں ٹوونگ سروس کو کال کرنے کا نمبر دیں,{}
436,ask_emergency_contact,ایمرجنسی میں ہسپتال ایمرجنسی کو کال کرنے کا نمبر دیں,{}
437,ask_emergency_contact,ایمرجنسی میں موٹروے پولیس کو کال کرنے کا نمبر دیں,{}
438,ask_emergency_contact,ایمرجنسی میں فائر بریگیڈ کو کال کرنے کا نمبر دیں,{}
439,ask_emergency_contact,ایمرجنسی میں چھپا ایمبولینس کو کال کرنے کا نمبر دیں,{}
440,ask_emergency_contact,ایمرجنسی میں چھپا ایمبولینس کو کال کرنے کا نمبر دیں,{}
441,ask_emergency_contact,ایمرجنسی میں ایدھی ایمبولینس کو کال کرنے کا نمبر دیں,{}
442,ask_emergency_contact,ایمرجنسی میں فیول ڈیلیوری کو کال کرنے کا نمبر دیں,{}
443,ask_emergency_contact,ایمرجنسی میں پولیس کو کال کرنے کا نمبر دیں,{}
444,ask_emergency_contact,ایمرجنسی میں چھپا ایمبولینس کو کال کرنے کا نمبر دیں,{}
445,ask_emergency_contact,ایمرجنسی میں ریسکیو 1122 کو کال کرنے کا نمبر دیں,{}
446,ask_emergency_contact,ایمرجنسی میں ہسپتال ایمرجنسی کو کال کرنے کا نمبر دیں,{}
447,ask_emergency_contact,ایمرجنسی میں فیول ڈیلیوری کو کال کرنے کا نمبر دیں,{}
448,ask_emergency_contact,ایمرجنسی میں ایدھی ایمبولینس کو کال کرنے کا نمبر دیں,{}
449,ask_emergency_contact,ایمرجنسی میں مکینک کو کال کرنے کا نمبر دیں,{}
450,ask_emergency_contact,ایمرجنسی میں فائر بریگیڈ کو کال کرنے کا نمبر دیں,{}
451,ask_emergency_contact,ایمرجنسی میں موٹروے پولیس کو کال کرنے کا نمبر دیں,{}
452,ask_emergency_contact,ایمرجنسی میں ٹوونگ سروس کو کال کرنے کا نمبر دیں,{}
453,ask_emergency_contact,ایمرجنسی میں فائر بریگیڈ کو کال کرنے کا نمبر دیں,{}
454,ask_emergency_contact,ایمرجنسی میں ٹوونگ سروس کو کال کرنے کا نمبر دیں,{}
455,ask_emergency_contact,ایمرجنسی میں پولیس کو کال کرنے کا نمبر دیں,{}
456,ask_emergency_contact,ایمرجنسی میں فائر بریگیڈ کو کال کرنے کا نمبر دیں,{}
457,ask_emergency_contact,ایمرجنسی میں فیول ڈیلیوری کو کال کرنے کا نمبر دیں,{}
458,ask_emergency_contact,ایمرجنسی میں فائر بریگیڈ کو کال کرنے کا نمبر دیں,{}
459,ask_emergency_contact,ایمرجنسی میں ہسپتال ایمرجنسی کو کال کرنے کا نمبر دیں,{}
460,ask_emergency_contact,ایمرجنسی میں ایدھی ایمبولینس کو کال کرنے کا نمبر دیں,{}
461,ask_emergency_contact,ایمرجنسی میں ایدھی ایمبولینس کو کال کرنے کا نمبر دیں,{}
462,ask_emergency_contact,ایمرجنسی میں فیول ڈیلیوری کو کال کرنے کا نمبر دیں,{}
463,ask_emergency_contact,ایمرجنسی میں ریسکیو 1122 کو کال کرنے کا نمبر دیں,{}
464,ask_emergency_contact,ایمرجنسی میں فائر بریگیڈ کو کال کرنے کا نمبر دیں,{}
465,ask_emergency_contact,ایمرجنسی میں ریسکیو 1122 کو کال کرنے کا نمبر دیں,{}
466,ask_emergency_contact,ایمرجنسی میں چھپا ایمبولینس کو کال کرنے کا نمبر دیں,{}
467,ask_emergency_contact,ایمرجنسی میں پولیس کو کال کرنے کا نمبر دیں,{}
468,ask_emergency_contact,ایمرجنسی میں چھپا ایمبولینس کو کال کرنے کا نمبر دیں,{}
469,ask_emergency_contact,ایمرجنسی میں ریسکیو 1122 کو کال کرنے کا نمبر دیں,{}
470,ask_emergency_contact,ایمرجنسی میں فیول ڈیلیوری کو کال کرنے کا نمبر دیں,{}
471,ask_emergency_contact,ایمرجنسی میں مکینک کو کال کرنے کا نمبر دیں,{}
472,ask_emergency_contact,ایمرجنسی میں ایدھی ایمبولینس کو کال کرنے کا نمبر دیں,{}
473,ask_emergency_contact,ایمرجنسی میں پولیس کو کال کرنے کا نمبر دیں,{}
474,ask_emergency_contact,ایمرجنسی میں ٹوونگ سروس کو کال کرنے کا نمبر دیں,{}
475,ask_emergency_contact,ایمرجنسی میں ہسپتال ایمرجنسی کو کال کرنے کا نمبر دیں,{}
476,ask_emergency_contact,ایمرجنسی میں ہسپتال ایمرجنسی کو کال کرنے کا نمبر دیں,{}
477,ask_emergency_contact,ایمرجنسی میں پولیس کو کال کرنے کا نمبر دیں,{}
478,ask_emergency_contact,ایمرجنسی میں پولیس کو کال کرنے کا نمبر دیں,{}
479,ask_emergency_contact,ایمرجنسی میں ایدھی ایمبولینس کو کال کرنے کا نمبر دیں,{}
480,ask_emergency_contact,ایمرجنسی میں موٹروے پولیس کو کال کرنے کا نمبر دیں,{}
481,ask_emergency_contact,ایمرجنسی میں فائر بریگیڈ کو کال کرنے کا نمبر دیں,{}
482,ask_emergency_contact,ایمرجنسی میں مکینک کو کال کرنے کا نمبر دیں,{}
483,ask_emergency_contact,ایمرجنسی میں مکینک کو کال کرنے کا نمبر دیں,{}
484,ask_emergency_contact,ایمرجنسی میں مکینک کو کال کرنے کا نمبر دیں,{}
485,ask_emergency_contact,ایمرجنسی میں چھپا ایمبولینس کو کال کرنے کا نمبر دیں,{}
486,ask_emergency_contact,ایمرجنسی میں ایدھی ایمبولینس کو کال کرنے کا نمبر دیں,{}
487,ask_emergency_contact,ایمرجنسی میں ہسپتال ایمرجنسی کو کال کرنے کا نمبر دیں,{}
488,ask_emergency_contact,ایمرجنسی میں ہسپتال ایمرجنسی کو کال کرنے کا نمبر دیں,{}
489,ask_emergency_contact,ایمرجنسی میں پولیس کو کال کرنے کا نمبر دیں,{}
490,ask_emergency_contact,ایمرجنسی میں فائر بریگیڈ کو کال کرنے کا نمبر دیں,{}
491,sos_help,مجھے راولپنڈی نشتر ٹاؤن پر فوری مدد چاہیے,{}
492,sos_help,مجھے لاہور کلمہ چوک پر فوری مدد چاہیے,{}
493,sos_help,مجھے ملتان لیبرٹی پر فوری مدد چاہیے,{}
494,sos_help,مجھے ملتان کلمہ چوک پر فوری مدد چاہیے,{}
495,sos_help,مجھے فیصل آباد کانال روڈ پر فوری مدد چاہیے,{}
496,sos_help,مجھے فیصل آباد کانال روڈ پر فوری مدد چاہیے,{}
497,sos_help,مجھے کراچی کانال روڈ پر فوری مدد چاہیے,{}
498,sos_help,مجھے راولپنڈی کانال روڈ پر فوری مدد چاہیے,{}
499,sos_help,مجھے فیصل آباد سدھر بازار پر فوری مدد چاہیے,{}
500,sos_help,مجھے راولپنڈی کانال روڈ پر فوری مدد چاہیے,{}
501,sos_help,مجھے راولپنڈی جوہر ٹاؤن پر فوری مدد چاہیے,{}
502,sos_help,مجھے لاہور کلمہ چوک پر فوری مدد چاہیے,{}
503,sos_help,مجھے ملتان کلمہ چوک پر فوری مدد چاہیے,{}
504,sos_help,مجھے راولپنڈی کلمہ چوک پر فوری مدد چاہیے,{}
505,sos_help,مجھے اسلام آباد کلمہ چوک پر فوری مدد چاہیے,{}
506,sos_help,مجھے راولپنڈی کلمہ چوک پر فوری مدد چاہیے,{}
507,sos_help,مجھے راولپنڈی سدھر بازار پر فوری مدد چاہیے,{}
508,sos_help,مجھے ملتان جوہر ٹاؤن پر فوری مدد چاہیے,{}
509,sos_help,مجھے لاہور جوہر ٹاؤن پر فوری مدد چاہیے,{}
510,sos_help,مجھے اسلام آباد کانال روڈ پر فوری مدد چاہیے,{}
511,sos_help,مجھے لاہور جوہر ٹاؤن پر فوری مدد چاہیے,{}
512,sos_help,مجھے فیصل آباد کلمہ چوک پر فوری مدد چاہیے,{}
513,sos_help,مجھے فیصل آباد لیبرٹی پر فوری مدد چاہیے,{}
514,sos_help,مجھے ملتان جوہر ٹاؤن پر فوری مدد چاہیے,{}
515,sos_help,مجھے راولپنڈی کلمہ چوک پر فوری مدد چاہیے,{}
516,sos_help,مجھے راولپنڈی نشتر ٹاؤن پر فوری مدد چاہیے,{}
517,sos_help,مجھے راولپنڈی لیبرٹی پر فوری مدد چاہیے,{}
518,sos_help,مجھے ملتان لیبرٹی پر فوری مدد چاہیے,{}
519,sos_help,مجھے ملتان کلمہ چوک پر فوری مدد چاہیے,{}
520,sos_help,مجھے راولپنڈی کانال روڈ پر فوری مدد چاہیے,{}
521,sos_help,مجھے راولپنڈی لیبرٹی پر فوری مدد چاہیے,{}
522,sos_help,مجھے اسلام آباد جوہر ٹاؤن پر فوری مدد چاہیے,{}
523,sos_help,مجھے لاہور جوہر ٹاؤن پر فوری مدد چاہیے,{}
524,sos_help,مجھے راولپنڈی نشتر ٹاؤن پر فوری مدد چاہیے,{}
525,sos_help,مجھے لاہور کانال روڈ پر فوری مدد چاہیے,{}
526,sos_help,مجھے فیصل آباد لیبرٹی پر فوری مدد چاہیے,{}
527,sos_help,مجھے ملتان لیبرٹی پر فوری مدد چاہیے,{}
528,sos_help,مجھے ملتان سدھر بازار پر فوری مدد چاہیے,{}
529,sos_help,مجھے اسلام آباد کلمہ چوک پر فوری مدد چاہیے,{}
530,sos_help,مجھے لاہور جوہر ٹاؤن پر فوری مدد چاہیے,{}
531,sos_help,مجھے ملتان جوہر ٹاؤن پر فوری مدد چاہیے,{}
532,sos_help,مجھے لاہور لیبرٹی پر فوری مدد چاہیے,{}
533,sos_help,مجھے فیصل آباد لیبرٹی پر فوری مدد چاہیے,{}
534,sos_help,مجھے کراچی لیبرٹی پر فوری مدد چاہیے,{}
535,sos_help,مجھے ملتان نشتر ٹاؤن پر فوری مدد چاہیے,{}
536,sos_help,مجھے فیصل آباد سدھر بازار پر فوری مدد چاہیے,{}
537,sos_help,مجھے راولپنڈی جوہر ٹاؤن پر فوری مدد چاہیے,{}
538,sos_help,مجھے فیصل آباد جوہر ٹاؤن پر فوری مدد چاہیے,{}
539,sos_help,مجھے فیصل آباد جوہر ٹاؤن پر فوری مدد چاہیے,{}
540,sos_help,مجھے فیصل آباد کانال روڈ پر فوری مدد چاہیے,{}
541,sos_help,مجھے راولپنڈی کانال روڈ پر فوری مدد چاہیے,{}
542,sos_help,مجھے کراچی کلمہ چوک پر فوری مدد چاہیے,{}
543,sos_help,مجھے اسلام آباد کانال روڈ پر فوری مدد چاہیے,{}
544,sos_help,مجھے لاہور کلمہ چوک پر فوری مدد چاہیے,{}
545,sos_help,مجھے اسلام آباد لیبرٹی پر فوری مدد چاہیے,{}
546,sos_help,مجھے لاہور لیبرٹی پر فوری مدد چاہیے,{}
547,sos_help,مجھے لاہور جوہر ٹاؤن پر فوری مدد چاہیے,{}
548,sos_help,مجھے کراچی کانال روڈ پر فوری مدد چاہیے,{}
549,sos_help,مجھے کراچی کلمہ چوک پر فوری مدد چاہیے,{}
550,sos_help,مجھے اسلام آباد سدھر بازار پر فوری مدد چاہیے,{}
551,sos_help,مجھے فیصل آباد لیبرٹی پر فوری مدد چاہیے,{}
552,sos_help,مجھے کراچی لیبرٹی پر فوری مدد چاہیے,{}
553,sos_help,مجھے اسلام آباد لیبرٹی پر فوری مدد چاہیے,{}
554,sos_help,مجھے اسلام آباد سدھر بازار پر فوری مدد چاہیے,{}
555,sos_help,مجھے فیصل آباد کلمہ چوک پر فوری مدد چاہیے,{}
556,sos_help,مجھے کراچی لیبرٹی پر فوری مدد چاہیے,{}
557,sos_help,مجھے راولپنڈی نشتر ٹاؤن پر فوری مدد چاہیے,{}
558,sos_help,مجھے کراچی لیبرٹی پر فوری مدد چاہیے,{}
559,sos_help,مجھے کراچی کلمہ چوک پر فوری مدد چاہیے,{}
560,sos_help,مجھے راولپنڈی لیبرٹی پر فوری مدد چاہیے,{}
561,sos_help,براہ کرم فائر بریگیڈ کو میری لوکیشن ملتان جوہر ٹاؤن پر بھیجیں,{}
562,sos_help,براہ کرم مکینک کو میری لوکیشن فیصل آباد نشتر ٹاؤن پر بھیجیں,{}
563,sos_help,براہ کرم ہسپتال ایمرجنسی کو میری لوکیشن لاہور نشتر ٹاؤن پر بھیجیں,{}
564,sos_help,براہ کرم ٹوونگ سروس کو میری لوکیشن فیصل آباد لیبرٹی پر بھیجیں,{}
565,sos_help,براہ کرم پولیس کو میری لوکیشن فیصل آباد لیبرٹی پر بھیجیں,{}
566,sos_help,براہ کرم مکینک کو میری لوکیشن راولپنڈی جوہر ٹاؤن پر بھیجیں,{}
567,sos_help,براہ کرم ہسپتال ایمرجنسی کو میری لوکیشن ملتان کانال روڈ پر بھیجیں,{}
568,sos_help,براہ کرم ہسپتال ایمرجنسی کو میری لوکیشن کراچی سدھر بازار پر بھیجیں,{}
569,sos_help,براہ کرم موٹروے پولیس کو میری لوکیشن اسلام آباد سدھر بازار پر بھیجیں,{}
570,sos_help,براہ کرم مکینک کو میری لوکیشن فیصل آباد کلمہ چوک پر بھیجیں,{}
571,sos_help,براہ کرم مکینک کو میری لوکیشن راولپنڈی جوہر ٹاؤن پر بھیجیں,{}
572,sos_help,براہ کرم فیول ڈیلیوری کو میری لوکیشن ملتان لیبرٹی پر بھیجیں,{}
573,sos_help,براہ کرم ٹوونگ سروس کو میری لوکیشن لاہور جوہر ٹاؤن پر بھیجیں,{}
574,sos_help,براہ کرم ٹوونگ سروس کو میری لوکیشن کراچی جوہر ٹاؤن پر بھیجیں,{}
575,sos_help,براہ کرم فائر بریگیڈ کو میری لوکیشن لاہور کانال روڈ پر بھیجیں,{}
