id,type,title,description,location,severity,date,source
735,weather_emergency,Brake failure incident,Car lost control due to brake failure.,Lahore,Low,2025-03-29T03:02:00,Pakistan Meteorological Dept.
736,weather_emergency,Strong wind alert,High winds may topple motorcycles or signboards.,Gujranwala,Low,2024-12-08T15:10:00,User Report (Chatbot)
737,weather_emergency,Car caught fire,"Engine fire reported, rescue teams dispatched.",Sukkur,High,2024-11-21T09:55:00,https://www.dawn.com/
738,weather_emergency,Flood on road,Flash floods blocking main highway.,Lahore,Medium,2025-01-04T05:02:00,https://www.geo.tv/
739,weather_emergency,Fog alert,Dense fog reducing visibility on motorway.,Multan,Medium,2024-09-26T04:29:00,https://arynews.tv/
740,weather_emergency,Brake failure incident,Car lost control due to brake failure.,Gujranwala,Low,2025-09-04T15:58:00,https://www.dawn.com/
741,weather_emergency,Brake failure incident,Car lost control due to brake failure.,Karachi,Low,2025-09-19T20:19:00,User Report (Chatbot)
742,weather_emergency,Car caught fire,"Engine fire reported, rescue teams dispatched.",Multan,Critical,2025-03-30T00:12:00,User Report (Chatbot)
743,weather_emergency,Heavy rain warning,Slippery roads due to ongoing rain.,Lahore,High,2025-07-14T22:24:00,User Report (Chatbot)
744,weather_emergency,Bridge collapse risk,Authorities warned about weakening flyover structure.,Lahore,Low,2025-06-21T16:45:00,https://arynews.tv/
745,weather_emergency,Hailstorm warning,Chances of hailstorm affecting traffic in city.,Sukkur,Low,2025-08-06T15:52:00,https://www.geo.tv/
746,weather_emergency,Heatwave alert,"Extreme heat expected, risk of tire bursts.",Hyderabad,High,2025-08-04T10:50:00,https://www.geo.tv/
747,weather_emergency,Flood on road,Flash floods blocking main highway.,Peshawar,Low,2025-05-20T11:11:00,https://arynews.tv/
748,weather_emergency,Strong wind alert,High winds may topple motorcycles or signboards.,Faisalabad,High,2025-01-24T14:17:00,https://www.dawn.com/
749,weather_emergency,Flood on road,Flash floods blocking main highway.,Peshawar,High,2025-08-28T07:38:00,https://www.geo.tv/
750,weather_emergency,Brake failure incident,Car lost control due to brake failure.,Hyderabad,High,2025-01-27T05:08:00,https://www.dawn.com/
751,weather_emergency,Car caught fire,"Engine fire reported, rescue teams dispatched.",Sukkur,Low,2025-06-06T22:41:00,https://www.dawn.com/
752,weather_emergency,Gas cylinder blast,"Cylinder exploded inside van, causing panic.",Faisalabad,Critical,2025-07-27T23:40:00,User Report (Chatbot)
753,weather_emergency,Car caught fire,"Engine fire reported, rescue teams dispatched.",Sukkur,Medium,2025-08-19T09:25:00,User Report (Chatbot)
754,weather_emergency,Fog alert,Dense fog reducing visibility on motorway.,Sukkur,Low,2024-12-28T07:20:00,Pakistan Meteorological Dept.
755,weather_emergency,Bridge collapse risk,Authorities warned about weakening flyover structure.,Sukkur,Low,2025-01-23T12:46:00,https://arynews.tv/
756,weather_emergency,Heatwave alert,"Extreme heat expected, risk of tire bursts.",Hyderabad,Low,2025-05-27T12:15:00,https://arynews.tv/
757,weather_emergency,Heavy rain warning,Slippery roads due to ongoing rain.,Lahore,Critical,2025-09-07T12:12:00,https://www.geo.tv/
758,weather_emergency,Heavy rain warning,Slippery roads due to ongoing rain.,Islamabad,Critical,2025-01-19T06:02:00,https://www.geo.tv/
759,weather_emergency,Gas cylinder blast,"Cylinder exploded inside van, causing panic.",Rawalpindi,Critical,2024-11-19T18:29:00,https://www.dawn.com/
760,weather_emergency,Strong wind alert,High winds may topple motorcycles or signboards.,Hyderabad,Critical,2025-05-01T13:44:00,https://www.geo.tv/
761,weather_emergency,Bridge collapse risk,Authorities warned about weakening flyover structure.,Sialkot,Low,2025-03-27T03:51:00,https://arynews.tv/
762,weather_emergency,Heatwave alert,"Extreme heat expected, risk of tire bursts.",Karachi,Low,2024-10-13T23:50:00,https://www.geo.tv/
763,weather_emergency,Car caught fire,"Engine fire reported, rescue teams dispatched.",Rawalpindi,High,2025-03-09T02:08:00,Pakistan Meteorological Dept.
764,weather_emergency,Bridge collapse risk,Authorities warned about weakening flyover structure.,Karachi,Medium,2025-01-31T00:41:00,https://www.geo.tv/
765,weather_emergency,Strong wind alert,High winds may topple motorcycles or signboards.,Sialkot,Critical,2024-09-28T13:26:00,https://www.geo.tv/
766,weather_emergency,Bridge collapse risk,Authorities warned about weakening flyover structure.,Sialkot,High,2025-08-26T13:00:00,https://arynews.tv/
767,weather_emergency,Strong wind alert,High winds may topple motorcycles or signboards.,Islamabad,Medium,2025-03-07T04:26:00,https://arynews.tv/
768,weather_emergency,Bridge collapse risk,Authorities warned about weakening flyover structure.,Sialkot,Critical,2025-02-20T01:13:00,https://www.geo.tv/
769,weather_emergency,Gas cylinder blast,"Cylinder exploded inside van, causing panic.",Quetta,Medium,2024-12-26T00:16:00,Pakistan Meteorological Dept.
770,weather_emergency,Fog alert,Dense fog reducing visibility on motorway.,Sukkur,Medium,2025-03-13T07:21:00,https://www.geo.tv/
771,weather_emergency,Car caught fire,"Engine fire reported, rescue teams dispatched.",Lahore,Medium,2025-08-22T08:52:00,https://www.dawn.com/
772,weather_emergency,Flood on road,Flash floods blocking main highway.,Peshawar,Low,2025-08-08T22:23:00,https://www.dawn.com/
773,weather_emergency,Brake failure incident,Car lost control due to brake failure.,Faisalabad,High,2025-03-20T22:35:00,https://arynews.tv/
774,weather_emergency,Heavy rain warning,Slippery roads due to ongoing rain.,Sialkot,Medium,2024-12-18T13:14:00,https://www.geo.tv/
775,weather_emergency,Heavy rain warning,Slippery roads due to ongoing rain.,Faisalabad,Low,2024-12-27T03:15:00,https://www.geo.tv/
776,weather_emergency,Bridge collapse risk,Authorities warned about weakening flyover structure.,Faisalabad,Medium,2024-10-06T08:25:00,https://www.geo.tv/
777,weather_emergency,Heatwave alert,"Extreme heat expected, risk of tire bursts.",Gujranwala,High,2025-03-14T04:58:00,Pakistan Meteorological Dept.
778,weather_emergency,Flood on road,Flash floods blocking main highway.,Islamabad,High,2025-04-16T06:31:00,https://www.dawn.com/
779,weather_emergency,Heavy rain warning,Slippery roads due to ongoing rain.,Sukkur,High,2024-12-29T20:03:00,https://www.geo.tv/
780,weather_emergency,Heavy rain warning,Slippery roads due to ongoing rain.,Quetta,Low,2024-10-07T08:50:00,User Report (Chatbot)
781,weather_emergency,Fog alert,Dense fog reducing visibility on motorway.,Karachi,Medium,2025-09-09T12:03:00,User Report (Chatbot)
782,weather_emergency,Heatwave alert,"Extreme heat expected, risk of tire bursts.",Lahore,Low,2025-01-15T17:28:00,User Report (Chatbot)
783,weather_emergency,Bridge collapse risk,Authorities warned about weakening flyover structure.,Sialkot,Low,2025-05-31T08:41:00,Pakistan Meteorological Dept.
784,weather_emergency,Car caught fire,"Engine fire reported, rescue teams dispatched.",Faisalabad,High,2025-08-05T22:48:00,https://www.dawn.com/
785,weather_emergency,Strong wind alert,High winds may topple motorcycles or signboards.,Rawalpindi,Critical,2025-01-09T09:20:00,Pakistan Meteorological Dept.
786,weather_emergency,Hailstorm warning,Chances of hailstorm affecting traffic in city.,Peshawar,Medium,2024-11-21T12:53:00,https://arynews.tv/
787,weather_emergency,Heavy rain warning,Slippery roads due to ongoing rain.,Quetta,Low,2024-11-16T07:05:00,User Report (Chatbot)
788,weather_emergency,Heavy rain warning,Slippery roads due to ongoing rain.,Karachi,Medium,2025-02-27T22:47:00,User Report (Chatbot)
789,weather_emergency,Gas cylinder blast,"Cylinder exploded inside van, causing panic.",Karachi,Low,2025-04-24T00:46:00,User Report (Chatbot)
790,weather_emergency,Gas cylinder blast,"Cylinder exploded inside van, causing panic.",Islamabad,High,2025-07-12T08:51:00,https://www.dawn.com/
791,weather_emergency,Bridge collapse risk,Authorities warned about weakening flyover structure.,Sialkot,Low,2025-01-12T07:31:00,Pakistan Meteorological Dept.
792,weather_emergency,Heatwave alert,"Extreme heat expected, risk of tire bursts.",Quetta,High,2025-08-10T04:23:00,https://www.dawn.com/
793,weather_emergency,Car caught fire,"Engine fire reported, rescue teams dispatched.",Islamabad,High,2024-09-05T03:52:00,https://www.dawn.com/
794,weather_emergency,Hailstorm warning,Chances of hailstorm affecting traffic in city.,Rawalpindi,Medium,2025-08-23T09:48:00,https://www.geo.tv/
795,weather_emergency,Heavy rain warning,Slippery roads due to ongoing rain.,Peshawar,High,2025-03-08T14:24:00,https://www.dawn.com/
796,weather_emergency,Heavy rain warning,Slippery roads due to ongoing rain.,Karachi,Low,2025-05-06T19:50:00,https://www.geo.tv/
797,weather_emergency,Brake failure incident,Car lost control due to brake failure.,Sukkur,Medium,2025-08-11T09:59:00,https://www.geo.tv/
798,weather_emergency,Bridge collapse risk,Authorities warned about weakening flyover structure.,Quetta,Low,2025-01-16T03:33:00,https://www.dawn.com/
799,weather_emergency,Heatwave alert,"Extreme heat expected, risk of tire bursts.",Sukkur,High,2025-09-17T15:33:00,https://www.geo.tv/
800,weather_emergency,Car caught fire,"Engine fire reported, rescue teams dispatched.",Faisalabad,Critical,2025-02-19T09:15:00,https://www.geo.tv/
801,weather_emergency,Heatwave alert,"Extreme heat expected, risk of tire bursts.",Sialkot,Low,2025-06-13T23:30:00,User Report (Chatbot)
802,weather_emergency,Hailstorm warning,Chances of hailstorm affecting traffic in city.,Quetta,Medium,2024-11-16T01:22:00,https://www.dawn.com/
803,weather_emergency,Strong wind alert,High winds may topple motorcycles or signboards.,Islamabad,Low,2025-07-24T22:10:00,Pakistan Meteorological Dept.
804,weather_emergency,Fog alert,Dense fog reducing visibility on motorway.,Multan,Critical,2025-03-11T19:22:00,https://arynews.tv/
805,weather_emergency,Heavy rain warning,Slippery roads due to ongoing rain.,Karachi,High,2024-11-02T00:04:00,https://www.geo.tv/
806,weather_emergency,Bridge collapse risk,Authorities warned about weakening flyover structure.,Rawalpindi,Low,2025-09-11T06:02:00,https://www.geo.tv/
807,weather_emergency,Strong wind alert,High winds may topple motorcycles or signboards.,Sialkot,Medium,2025-06-17T17:35:00,Pakistan Meteorological Dept.
808,weather_emergency,Car caught fire,"Engine fire reported, rescue teams dispatched.",Islamabad,Low,2024-11-27T00:54:00,https://arynews.tv/
809,weather_emergency,Hailstorm warning,Chances of hailstorm affecting traffic in city.,Lahore,Critical,2025-02-28T06:23:00,https://www.geo.tv/
810,weather_emergency,Brake failure incident,Car lost control due to brake failure.,Multan,Low,2025-05-20T17:17:00,https://www.geo.tv/
811,weather_emergency,Fog alert,Dense fog reducing visibility on motorway.,Hyderabad,Medium,2025-08-14T15:52:00,https://www.geo.tv/
812,weather_emergency,Heavy rain warning,Slippery roads due to ongoing rain.,Sukkur,High,2025-04-08T03:15:00,Pakistan Meteorological Dept.
813,weather_emergency,Flood on road,Flash floods blocking main highway.,Faisalabad,High,2024-09-26T18:12:00,https://www.dawn.com/
814,weather_emergency,Heatwave alert,"Extreme heat expected, risk of tire bursts.",Gujranwala,High,2024-09-10T06:32:00,https://www.geo.tv/
815,weather_emergency,Heavy rain warning,Slippery roads due to ongoing rain.,Islamabad,Critical,2025-03-27T18:13:00,https://www.dawn.com/
816,weather_emergency,Heatwave alert,"Extreme heat expected, risk of tire bursts.",Multan,Medium,2025-05-12T02:16:00,User Report (Chatbot)
817,weather_emergency,Gas cylinder blast,"Cylinder exploded inside van, causing panic.",Islamabad,High,2025-06-14T02:03:00,Pakistan Meteorological Dept.
818,weather_emergency,Strong wind alert,High winds may topple motorcycles or signboards.,Gujranwala,Critical,2025-03-12T05:28:00,User Report (Chatbot)
819,weather_emergency,Heatwave alert,"Extreme heat expected, risk of tire bursts.",Quetta,Critical,2025-01-17T14:51:00,https://www.geo.tv/
820,weather_emergency,Heavy rain warning,Slippery roads due to ongoing rain.,Quetta,High,2024-11-15T03:35:00,https://arynews.tv/
821,weather_emergency,Heavy rain warning,Slippery roads due to ongoing rain.,Quetta,High,2025-09-21T01:23:00,https://www.dawn.com/
822,weather_emergency,Flood on road,Flash floods blocking main highway.,Karachi,Critical,2025-08-09T08:18:00,User Report (Chatbot)
823,weather_emergency,Heavy rain warning,Slippery roads due to ongoing rain.,Quetta,Critical,2024-12-29T21:55:00,https://www.dawn.com/
824,weather_emergency,Flood on road,Flash floods blocking main highway.,Karachi,High,2025-06-23T06:55:00,Pakistan Meteorological Dept.
825,weather_emergency,Hailstorm warning,Chances of hailstorm affecting traffic in city.,Faisalabad,Critical,2025-04-07T13:19:00,User Report (Chatbot)
826,weather_emergency,Heatwave alert,"Extreme heat expected, risk of tire bursts.",Islamabad,Critical,2025-04-23T15:41:00,https://www.geo.tv/
827,weather_emergency,Fog alert,Dense fog reducing visibility on motorway.,Hyderabad,Medium,2025-03-23T14:14:00,https://www.dawn.com/
828,weather_emergency,Brake failure incident,Car lost control due to brake failure.,Peshawar,Critical,2024-10-05T19:43:00,https://www.geo.tv/
829,weather_emergency,Flood on road,Flash floods blocking main highway.,Islamabad,High,2025-07-11T06:15:00,https://arynews.tv/
830,weather_emergency,Brake failure incident,Car lost control due to brake failure.,Peshawar,Medium,2024-11-12T06:21:00,Pakistan Meteorological Dept.
831,weather_emergency,Gas cylinder blast,"Cylinder exploded inside van, causing panic.",Rawalpindi,Medium,2025-02-20T16:48:00,https://arynews.tv/
832,weather_emergency,Heavy rain warning,Slippery roads due to ongoing rain.,Peshawar,Critical,2025-04-02T22:38:00,https://www.geo.tv/
833,weather_emergency,Car caught fire,"Engine fire reported, rescue teams dispatched.",Rawalpindi,Critical,2025-01-21T03:40:00,User Report (Chatbot)
834,weather_emergency,Hailstorm warning,Chances of hailstorm affecting traffic in city.,Sukkur,Low,2024-12-04T14:41:00,https://www.dawn.com/
835,weather_emergency,Bridge collapse risk,Authorities warned about weakening flyover structure.,Multan,Low,2025-03-11T21:40:00,https://www.dawn.com/
836,weather_emergency,Strong wind alert,High winds may topple motorcycles or signboards.,Lahore,High,2025-02-18T11:42:00,https://www.geo.tv/
837,weather_emergency,Heavy rain warning,Slippery roads due to ongoing rain.,Islamabad,Low,2025-07-20T06:08:00,https://arynews.tv/
838,weather_emergency,Bridge collapse risk,Authorities warned about weakening flyover structure.,Hyderabad,High,2025-09-06T16:45:00,Pakistan Meteorological Dept.
839,weather_emergency,Heavy rain warning,Slippery roads due to ongoing rain.,Peshawar,Critical,2025-03-15T03:59:00,https://www.dawn.com/
840,weather_emergency,Gas cylinder blast,"Cylinder exploded inside van, causing panic.",Rawalpindi,Critical,2025-09-06T06:46:00,https://www.geo.tv/
841,weather_emergency,Gas cylinder blast,"Cylinder exploded inside van, causing panic.",Multan,Medium,2025-05-08T03:10:00,Pakistan Meteorological Dept.
842,weather_emergency,Car caught fire,"Engine fire reported, rescue teams dispatched.",Lahore,Critical,2024-09-14T02:39:00,https://arynews.tv/
843,weather_emergency,Hailstorm warning,Chances of hailstorm affecting traffic in city.,Sukkur,Critical,2024-11-17T11:41:00,User Report (Chatbot)
844,weather_emergency,Fog alert,Dense fog reducing visibility on motorway.,Quetta,High,2025-05-18T18:38:00,Pakistan Meteorological Dept.
845,weather_emergency,Brake failure incident,Car lost control due to brake failure.,Hyderabad,High,2025-07-14T00:23:00,https://arynews.tv/
846,weather_emergency,Strong wind alert,High winds may topple motorcycles or signboards.,Sukkur,High,2025-05-12T20:15:00,User Report (Chatbot)
847,weather_emergency,Strong wind alert,High winds may topple motorcycles or signboards.,Hyderabad,Medium,2024-11-25T07:16:00,Pakistan Meteorological Dept.
848,weather_emergency,Brake failure incident,Car lost control due to brake failure.,Faisalabad,Critical,2024-09-18T21:51:00,https://www.geo.tv/
849,weather_emergency,Car caught fire,"Engine fire reported, rescue teams dispatched.",Hyderabad,Critical,2024-10-12T10:36:00,User Report (Chatbot)
850,weather_emergency,Flood on road,Flash floods blocking main highway.,Sukkur,High,2025-06-16T23:04:00,https://www.geo.tv/
851,weather_emergency,Fog alert,Dense fog reducing visibility on motorway.,Islamabad,Critical,2025-01-29T05:12:00,User Report (Chatbot)
852,weather_emergency,Gas cylinder blast,"Cylinder exploded inside van, causing panic.",Quetta,Medium,2024-12-17T22:48:00,Pakistan Meteorological Dept.
853,weather_emergency,Flood on road,Flash floods blocking main highway.,Faisalabad,Medium,2025-09-17T01:22:00,User Report (Chatbot)
854,weather_emergency,Heavy rain warning,Slippery roads due to ongoing rain.,Quetta,Low,2024-09-12T04:51:00,https://www.geo.tv/
855,weather_emergency,Car caught fire,"Engine fire reported, rescue teams dispatched.",Sialkot,Medium,2025-07-24T03:17:00,User Report (Chatbot)
856,weather_emergency,Strong wind alert,High winds may topple motorcycles or signboards.,Faisalabad,High,2024-11-22T17:51:00,https://www.geo.tv/
857,weather_emergency,Gas cylinder blast,"Cylinder exploded inside van, causing panic.",Rawalpindi,Medium,2025-06-21T18:14:00,https://arynews.tv/
858,weather_emergency,Car caught fire,"Engine fire reported, rescue teams dispatched.",Islamabad,High,2025-01-07T00:26:00,Pakistan Meteorological Dept.
859,weather_emergency,Fog alert,Dense fog reducing visibility on motorway.,Sukkur,Medium,2025-08-17T03:37:00,https://www.dawn.com/
860,weather_emergency,Heatwave alert,"Extreme heat expected, risk of tire bursts.",Multan,Low,2025-03-02T03:02:00,https://www.dawn.com/
861,weather_emergency,Heatwave alert,"Extreme heat expected, risk of tire bursts.",Multan,Low,2025-05-15T21:03:00,https://www.geo.tv/
862,weather_emergency,Bridge collapse risk,Authorities warned about weakening flyover structure.,Islamabad,Medium,2024-09-28T01:58:00,User Report (Chatbot)
863,weather_emergency,Fog alert,Dense fog reducing visibility on motorway.,Faisalabad,Medium,2024-12-26T15:14:00,Pakistan Meteorological Dept.
864,weather_emergency,Brake failure incident,Car lost control due to brake failure.,Islamabad,Medium,2025-06-02T14:27:00,https://arynews.tv/
865,weather_emergency,Gas cylinder blast,"Cylinder exploded inside van, causing panic.",Gujranwala,Critical,2025-08-29T01:15:00,https://www.dawn.com/
866,weather_emergency,Flood on road,Flash floods blocking main highway.,Multan,Low,2024-12-12T10:48:00,Pakistan Meteorological Dept.
867,weather_emergency,Brake failure incident,Car lost control due to brake failure.,Sukkur,High,2025-05-20T17:05:00,https://www.geo.tv/
868,weather_emergency,Bridge collapse risk,Authorities warned about weakening flyover structure.,Rawalpindi,Low,2025-06-21T14:33:00,User Report (Chatbot)
869,weather_emergency,Brake failure incident,Car lost control due to brake failure.,Rawalpindi,Low,2024-10-05T14:48:00,User Report (Chatbot)
870,weather_emergency,Gas cylinder blast,"Cylinder exploded inside van, causing panic.",Lahore,Critical,2025-03-04T22:29:00,https://www.dawn.com/
871,weather_emergency,Gas cylinder blast,"Cylinder exploded inside van, causing panic.",Faisalabad,Medium,2025-06-01T12:59:00,Pakistan Meteorological Dept.
872,weather_emergency,Fog alert,Dense fog reducing visibility on motorway.,Rawalpindi,Low,2025-03-09T13:55:00,https://arynews.tv/
873,weather_emergency,Brake failure incident,Car lost control due to brake failure.,Gujranwala,High,2025-08-22T12:46:00,https://arynews.tv/
874,weather_emergency,Car caught fire,"Engine fire reported, rescue teams dispatched.",Peshawar,Low,2025-04-15T04:41:00,https://www.dawn.com/
875,weather_emergency,Strong wind alert,High winds may topple motorcycles or signboards.,Karachi,Low,2025-09-15T23:10:00,https://arynews.tv/
876,weather_emergency,Strong wind alert,High winds may topple motorcycles or signboards.,Hyderabad,Critical,2025-02-06T07:46:00,https://arynews.tv/
877,weather_emergency,Car caught fire,"Engine fire reported, rescue teams dispatched.",Gujranwala,Medium,2025-02-14T12:07:00,https://arynews.tv/
878,weather_emergency,Car caught fire,"Engine fire reported, rescue teams dispatched.",Sukkur,High,2025-02-27T15:33:00,https://www.geo.tv/
879,weather_emergency,Heatwave alert,"Extreme heat expected, risk of tire bursts.",Hyderabad,High,2025-03-12T13:01:00,Pakistan Meteorological Dept.
880,weather_emergency,Fog alert,Dense fog reducing visibility on motorway.,Faisalabad,Low,2025-03-16T02:50:00,https://www.dawn.com/
881,weather_emergency,Brake failure incident,Car lost control due to brake failure.,Faisalabad,Medium,2024-09-22T06:13:00,https://www.dawn.com/
882,weather_emergency,Gas cylinder blast,"Cylinder exploded inside van, causing panic.",Peshawar,Critical,2024-12-17T08:46:00,https://www.dawn.com/
883,weather_emergency,Strong wind alert,High winds may topple motorcycles or signboards.,Rawalpindi,High,2025-07-30T19:26:00,User Report (Chatbot)
884,weather_emergency,Car caught fire,"Engine fire reported, rescue teams dispatched.",Hyderabad,Critical,2024-10-26T07:53:00,Pakistan Meteorological Dept.
885,weather_emergency,Fog alert,Dense fog reducing visibility on motorway.,Sukkur,High,2025-08-03T16:57:00,User Report (Chatbot)
886,weather_emergency,Bridge collapse risk,Authorities warned about weakening flyover structure.,Sialkot,High,2025-02-06T18:41:00,https://www.geo.tv/
887,weather_emergency,Gas cylinder blast,"Cylinder exploded inside van, causing panic.",Quetta,Medium,2024-10-27T14:48:00,User Report (Chatbot)
888,weather_emergency,Bridge collapse risk,Authorities warned about weakening flyover structure.,Quetta,High,2025-09-11T09:31:00,https://www.geo.tv/
889,weather_emergency,Heatwave alert,"Extreme heat expected, risk of tire bursts.",Quetta,Critical,2025-05-24T02:18:00,https://www.geo.tv/
890,weather_emergency,Gas cylinder blast,"Cylinder exploded inside van, causing panic.",Gujranwala,Critical,2025-03-18T02:22:00,Pakistan Meteorological Dept.
891,weather_emergency,Heatwave alert,"Extreme heat expected, risk of tire bursts.",Gujranwala,High,2025-06-15T06:04:00,https://arynews.tv/
892,weather_emergency,Gas cylinder blast,"Cylinder exploded inside van, causing panic.",Hyderabad,Medium,2025-03-16T12:45:00,Pakistan Meteorological Dept.
893,weather_emergency,Bridge collapse risk,Authorities warned about weakening flyover structure.,Gujranwala,Low,2025-02-25T01:23:00,User Report (Chatbot)
894,weather_emergency,Car caught fire,"Engine fire reported, rescue teams dispatched.",Peshawar,Medium,2025-05-26T05:49:00,Pakistan Meteorological Dept.
895,weather_emergency,Heavy rain warning,Slippery roads due to ongoing rain.,Faisalabad,Critical,2025-07-01T09:19:00,https://arynews.tv/
896,weather_emergency,Fog alert,Dense fog reducing visibility on motorway.,Karachi,High,2025-08-18T13:58:00,User Report (Chatbot)
897,weather_emergency,Car caught fire,"Engine fire reported, rescue teams dispatched.",Faisalabad,Critical,2025-04-15T09:10:00,Pakistan Meteorological Dept.
898,weather_emergency,Strong wind alert,High winds may topple motorcycles or signboards.,Quetta,Critical,2024-11-04T03:07:00,https://arynews.tv/
899,weather_emergency,Strong wind alert,High winds may topple motorcycles or signboards.,Sukkur,High,2025-05-17T14:13:00,https://www.dawn.com/
900,weather_emergency,Hailstorm warning,Chances of hailstorm affecting traffic in city.,Faisalabad,Medium,2024-11-30T22:53:00,https://www.geo.tv/
901,weather_emergency,Car caught fire,"Engine fire reported, rescue teams dispatched.",Quetta,Critical,2025-04-23T03:28:00,https://www.geo.tv/
902,weather_emergency,Heavy rain warning,Slippery roads due to ongoing rain.,Sukkur,High,2024-12-04T13:09:00,User Report (Chatbot)
903,weather_emergency,Fog alert,Dense fog reducing visibility on motorway.,Sialkot,Low,2025-05-24T05:02:00,https://arynews.tv/
904,weather_emergency,Car caught fire,"Engine fire reported, rescue teams dispatched.",Multan,Low,2025-05-30T04:33:00,https://www.geo.tv/
905,weather_emergency,Gas cylinder blast,"Cylinder exploded inside van, causing panic.",Faisalabad,Low,2025-07-24T07:13:00,Pakistan Meteorological Dept.
906,weather_emergency,Flood on road,Flash floods blocking main highway.,Islamabad,High,2025-01-30T09:04:00,https://www.dawn.com/
907,weather_emergency,Heavy rain warning,Slippery roads due to ongoing rain.,Quetta,Critical,2025-04-29T08:39:00,https://arynews.tv/
908,weather_emergency,Strong wind alert,High winds may topple motorcycles or signboards.,Quetta,Medium,2024-09-28T14:51:00,User Report (Chatbot)
909,weather_emergency,Car caught fire,"Engine fire reported, rescue teams dispatched.",Karachi,Medium,2025-03-20T16:13:00,User Report (Chatbot)
910,weather_emergency,Heavy rain warning,Slippery roads due to ongoing rain.,Sukkur,Critical,2025-01-24T12:22:00,User Report (Chatbot)
911,weather_emergency,Gas cylinder blast,"Cylinder exploded inside van, causing panic.",Sialkot,Low,2025-09-17T07:47:00,https://www.geo.tv/
912,weather_emergency,Gas cylinder blast,"Cylinder exploded inside van, causing panic.",Karachi,Critical,2025-04-09T10:46:00,User Report (Chatbot)
913,weather_emergency,Heatwave alert,"Extreme heat expected, risk of tire bursts.",Sukkur,High,2025-04-18T14:03:00,https://www.geo.tv/
914,weather_emergency,Fog alert,Dense fog reducing visibility on motorway.,Hyderabad,Critical,2025-02-01T07:13:00,User Report (Chatbot)
915,weather_emergency,Heavy rain warning,Slippery roads due to ongoing rain.,Sialkot,High,2025-06-06T10:34:00,Pakistan Meteorological Dept.
916,weather_emergency,Gas cylinder blast,"Cylinder exploded inside van, causing panic.",Islamabad,High,2024-10-27T03:11:00,User Report (Chatbot)
917,weather_emergency,Bridge collapse risk,Authorities warned about weakening flyover structure.,Sukkur,Medium,2025-05-28T07:06:00,https://www.dawn.com/
918,weather_emergency,Brake failure incident,Car lost control due to brake failure.,Peshawar,Low,2025-07-11T00:52:00,https://www.geo.tv/
919,weather_emergency,Brake failure incident,Car lost control due to brake failure.,Karachi,Low,2025-09-02T10:18:00,https://www.dawn.com/
920,weather_emergency,Hailstorm warning,Chances of hailstorm affecting traffic in city.,Hyderabad,Medium,2025-02-08T21:05:00,https://arynews.tv/
921,weather_emergency,Gas cylinder blast,"Cylinder exploded inside van, causing panic.",Quetta,High,2025-01-19T02:00:00,https://arynews.tv/
922,weather_emergency,Brake failure incident,Car lost control due to brake failure.,Hyderabad,Low,2025-09-24T02:35:00,https://arynews.tv/
923,weather_emergency,Strong wind alert,High winds may topple motorcycles or signboards.,Sialkot,Low,2025-01-27T00:09:00,https://arynews.tv/
924,weather_emergency,Bridge collapse risk,Authorities warned about weakening flyover structure.,Gujranwala,High,2025-06-21T02:22:00,Pakistan Meteorological Dept.
925,weather_emergency,Heatwave alert,"Extreme heat expected, risk of tire bursts.",Rawalpindi,Critical,2025-01-13T09:10:00,https://www.geo.tv/
926,weather_emergency,Heatwave alert,"Extreme heat expected, risk of tire bursts.",Gujranwala,Medium,2025-03-31T02:22:00,https://www.dawn.com/
927,weather_emergency,Fog alert,Dense fog reducing visibility on motorway.,Sukkur,Medium,2025-08-05T05:40:00,https://www.geo.tv/
928,weather_emergency,Flood on road,Flash floods blocking main highway.,Multan,Medium,2025-09-13T21:53:00,https://www.geo.tv/
929,weather_emergency,Hailstorm warning,Chances of hailstorm affecting traffic in city.,Quetta,High,2025-09-23T20:18:00,https://www.dawn.com/
930,weather_emergency,Car caught fire,"Engine fire reported, rescue teams dispatched.",Lahore,High,2024-12-09T00:51:00,Pakistan Meteorological Dept.
931,weather_emergency,Car caught fire,"Engine fire reported, rescue teams dispatched.",Lahore,Medium,2024-10-21T21:24:00,https://www.geo.tv/
932,weather_emergency,Hailstorm warning,Chances of hailstorm affecting traffic in city.,Gujranwala,High,2025-01-28T12:25:00,https://arynews.tv/
933,weather_emergency,Brake failure incident,Car lost control due to brake failure.,Islamabad,Low,2025-06-01T14:41:00,https://www.dawn.com/
934,weather_emergency,Fog alert,Dense fog reducing visibility on motorway.,Rawalpindi,Medium,2024-12-01T10:18:00,https://www.geo.tv/
935,weather_emergency,Strong wind alert,High winds may topple motorcycles or signboards.,Karachi,Critical,2025-04-12T09:20:00,https://www.geo.tv/
936,weather_emergency,Heavy rain warning,Slippery roads due to ongoing rain.,Multan,Medium,2024-09-07T01:51:00,https://www.dawn.com/
937,weather_emergency,Brake failure incident,Car lost control due to brake failure.,Rawalpindi,Critical,2025-01-02T18:17:00,https://www.dawn.com/
938,weather_emergency,Strong wind alert,High winds may topple motorcycles or signboards.,Rawalpindi,Low,2025-09-11T16:54:00,https://arynews.tv/
939,weather_emergency,Strong wind alert,High winds may topple motorcycles or signboards.,Multan,Low,2025-04-01T22:03:00,https://www.geo.tv/
