id,type,title,description,location,severity,date,source
480,driver_alert,Overspeeding bus,Passenger bus seen overspeeding on main road.,Karachi,Critical,2024-11-03T06:40:00,User Report (Chatbot)
481,driver_alert,Wrong lane change,Taxi changing lanes without indicators.,Peshawar,Medium,2025-02-07T08:39:00,Local Traffic Police Report
482,driver_alert,Reckless driver spotted,A driver in a white Corolla overspeeding and lane-cutting.,Peshawar,Critical,2024-09-05T23:10:00,Local Traffic Police Report
483,driver_alert,School van overloaded,Van carrying children beyond capacity spotted.,Faisalabad,Low,2024-11-21T00:21:00,User Report (Chatbot)
484,driver_alert,School van overloaded,Van carrying children beyond capacity spotted.,Quetta,High,2024-10-06T18:44:00,Local Traffic Police Report
485,driver_alert,Wrong lane change,Taxi changing lanes without indicators.,Hyderabad,High,2025-08-23T16:35:00,Local Traffic Police Report
486,driver_alert,Drunk driving suspected,Black car weaving dangerously between lanes.,Hyderabad,Low,2025-07-07T18:11:00,User Report (Chatbot)
487,driver_alert,School van overloaded,Van carrying children beyond capacity spotted.,Faisalabad,Low,2025-08-08T16:42:00,User Report (Chatbot)
488,driver_alert,Wrong lane change,Taxi changing lanes without indicators.,Lahore,High,2024-11-20T07:34:00,User Report (Chatbot)
489,driver_alert,Mobile use while driving,Driver seen texting while driving at high speed.,Sialkot,High,2025-03-31T22:39:00,User Report (Chatbot)
490,driver_alert,School van overloaded,Van carrying children beyond capacity spotted.,Multan,Critical,2025-09-02T19:03:00,User Report (Chatbot)
491,driver_alert,No seatbelt driver,Car driver caught driving without wearing a seatbelt.,Karachi,Medium,2025-07-25T12:35:00,Local Traffic Police Report
492,driver_alert,Reckless driver spotted,A driver in a white Corolla overspeeding and lane-cutting.,Karachi,Critical,2025-04-24T23:29:00,Local Traffic Police Report
493,driver_alert,No seatbelt driver,Car driver caught driving without wearing a seatbelt.,Faisalabad,Low,2025-07-08T13:35:00,User Report (Chatbot)
494,driver_alert,Wrong-way driver,Motorcyclist driving on the wrong side near market.,Hyderabad,Medium,2025-04-01T04:26:00,Community Safety App
495,driver_alert,Drunk driving suspected,Black car weaving dangerously between lanes.,Sialkot,Low,2025-03-27T22:16:00,Community Safety App
496,driver_alert,Mobile use while driving,Driver seen texting while driving at high speed.,Lahore,Low,2025-05-02T13:22:00,Local Traffic Police Report
497,driver_alert,Wrong-way driver,Motorcyclist driving on the wrong side near market.,Multan,High,2025-03-30T08:20:00,User Report (Chatbot)
498,driver_alert,Wrong-way driver,Motorcyclist driving on the wrong side near market.,Gujranwala,Medium,2025-09-01T18:44:00,Local Traffic Police Report
499,driver_alert,Overspeeding bus,Passenger bus seen overspeeding on main road.,Multan,High,2024-10-24T11:28:00,Local Traffic Police Report
500,driver_alert,Overspeeding bus,Passenger bus seen overspeeding on main road.,Hyderabad,Low,2025-02-18T15:11:00,Local Traffic Police Report
501,driver_alert,Mobile use while driving,Driver seen texting while driving at high speed.,Rawalpindi,Critical,2025-03-05T18:43:00,Local Traffic Police Report
502,driver_alert,Dangerous overtaking,Truck overtaking in no-overtake zone.,Quetta,High,2025-02-17T13:58:00,Local Traffic Police Report
503,driver_alert,Dangerous overtaking,Truck overtaking in no-overtake zone.,Peshawar,High,2025-08-24T12:04:00,User Report (Chatbot)
504,driver_alert,Overspeeding bus,Passenger bus seen overspeeding on main road.,Faisalabad,Critical,2025-09-26T00:58:00,User Report (Chatbot)
505,driver_alert,Motorcycle without headlight,Bike speeding without headlight near Johar Town.,Hyderabad,Low,2024-11-10T23:21:00,Local Traffic Police Report
506,driver_alert,Wrong lane change,Taxi changing lanes without indicators.,Sukkur,High,2024-11-24T01:36:00,Local Traffic Police Report
507,driver_alert,Motorcycle without headlight,Bike speeding without headlight near Johar Town.,Sukkur,High,2025-08-06T18:07:00,Local Traffic Police Report
508,driver_alert,Mobile use while driving,Driver seen texting while driving at high speed.,Karachi,Medium,2025-03-17T03:35:00,User Report (Chatbot)
509,driver_alert,School van overloaded,Van carrying children beyond capacity spotted.,Quetta,Critical,2025-09-08T15:32:00,User Report (Chatbot)
510,driver_alert,Wrong-way driver,Motorcyclist driving on the wrong side near market.,Islamabad,Low,2024-11-02T23:37:00,User Report (Chatbot)
511,driver_alert,Wrong-way driver,Motorcyclist driving on the wrong side near market.,Gujranwala,Medium,2025-08-21T13:12:00,Local Traffic Police Report
512,driver_alert,Dangerous overtaking,Truck overtaking in no-overtake zone.,Peshawar,Medium,2025-05-28T19:53:00,Local Traffic Police Report
513,driver_alert,Motorcycle without headlight,Bike speeding without headlight near Johar Town.,Quetta,Low,2025-09-05T19:43:00,User Report (Chatbot)
514,driver_alert,School van overloaded,Van carrying children beyond capacity spotted.,Faisalabad,Low,2025-02-25T16:33:00,Local Traffic Police Report
515,driver_alert,Mobile use while driving,Driver seen texting while driving at high speed.,Multan,Low,2024-09-14T04:16:00,Local Traffic Police Report
516,driver_alert,School van overloaded,Van carrying children beyond capacity spotted.,Lahore,Low,2025-06-07T08:14:00,User Report (Chatbot)
517,driver_alert,School van overloaded,Van carrying children beyond capacity spotted.,Sialkot,Low,2024-10-08T06:55:00,User Report (Chatbot)
518,driver_alert,Wrong lane change,Taxi changing lanes without indicators.,Lahore,Critical,2025-01-22T01:09:00,Local Traffic Police Report
519,driver_alert,School van overloaded,Van carrying children beyond capacity spotted.,Rawalpindi,Critical,2025-04-29T07:33:00,User Report (Chatbot)
520,driver_alert,Mobile use while driving,Driver seen texting while driving at high speed.,Sukkur,High,2024-11-13T00:36:00,Community Safety App
521,driver_alert,Wrong lane change,Taxi changing lanes without indicators.,Hyderabad,Medium,2025-02-15T20:49:00,Community Safety App
522,driver_alert,Motorcycle without headlight,Bike speeding without headlight near Johar Town.,Gujranwala,Medium,2024-11-18T08:43:00,Local Traffic Police Report
523,driver_alert,Wrong-way driver,Motorcyclist driving on the wrong side near market.,Hyderabad,Critical,2025-02-15T17:53:00,User Report (Chatbot)
524,driver_alert,School van overloaded,Van carrying children beyond capacity spotted.,Hyderabad,Low,2024-11-10T09:43:00,Local Traffic Police Report
525,driver_alert,Wrong-way driver,Motorcyclist driving on the wrong side near market.,Sialkot,Medium,2025-01-30T06:17:00,Community Safety App
526,driver_alert,Overspeeding bus,Passenger bus seen overspeeding on main road.,Karachi,Low,2025-04-30T17:49:00,Local Traffic Police Report
527,driver_alert,Reckless driver spotted,A driver in a white Corolla overspeeding and lane-cutting.,Islamabad,Medium,2025-05-05T05:32:00,User Report (Chatbot)
528,driver_alert,Drunk driving suspected,Black car weaving dangerously between lanes.,Faisalabad,Low,2024-10-20T10:49:00,Community Safety App
529,driver_alert,School van overloaded,Van carrying children beyond capacity spotted.,Rawalpindi,Medium,2025-02-24T12:39:00,User Report (Chatbot)
530,driver_alert,Wrong-way driver,Motorcyclist driving on the wrong side near market.,Faisalabad,Critical,2025-07-03T19:18:00,Local Traffic Police Report
531,driver_alert,Dangerous overtaking,Truck overtaking in no-overtake zone.,Sialkot,High,2024-09-09T20:10:00,Community Safety App
532,driver_alert,Motorcycle without headlight,Bike speeding without headlight near Johar Town.,Peshawar,Critical,2024-10-28T06:51:00,User Report (Chatbot)
533,driver_alert,School van overloaded,Van carrying children beyond capacity spotted.,Islamabad,Medium,2025-05-22T13:11:00,Local Traffic Police Report
534,driver_alert,Wrong-way driver,Motorcyclist driving on the wrong side near market.,Lahore,High,2025-08-10T16:10:00,User Report (Chatbot)
535,driver_alert,Overspeeding bus,Passenger bus seen overspeeding on main road.,Sialkot,High,2025-09-20T09:36:00,Local Traffic Police Report
536,driver_alert,Motorcycle without headlight,Bike speeding without headlight near Johar Town.,Sukkur,Medium,2025-06-05T12:55:00,User Report (Chatbot)
537,driver_alert,Mobile use while driving,Driver seen texting while driving at high speed.,Karachi,High,2025-04-21T09:03:00,Community Safety App
538,driver_alert,Motorcycle without headlight,Bike speeding without headlight near Johar Town.,Multan,Critical,2024-10-11T23:28:00,User Report (Chatbot)
539,driver_alert,Overspeeding bus,Passenger bus seen overspeeding on main road.,Lahore,Low,2025-08-31T04:37:00,User Report (Chatbot)
540,driver_alert,Overspeeding bus,Passenger bus seen overspeeding on main road.,Faisalabad,High,2025-07-27T16:28:00,Local Traffic Police Report
541,driver_alert,Overspeeding bus,Passenger bus seen overspeeding on main road.,Hyderabad,Low,2025-03-07T15:32:00,Community Safety App
542,driver_alert,Dangerous overtaking,Truck overtaking in no-overtake zone.,Islamabad,Low,2024-10-22T11:06:00,Local Traffic Police Report
543,driver_alert,Overspeeding bus,Passenger bus seen overspeeding on main road.,Islamabad,Critical,2025-08-04T12:04:00,User Report (Chatbot)
544,driver_alert,Wrong-way driver,Motorcyclist driving on the wrong side near market.,Islamabad,Critical,2024-11-21T16:43:00,User Report (Chatbot)
545,driver_alert,Reckless driver spotted,A driver in a white Corolla overspeeding and lane-cutting.,Gujranwala,Medium,2025-07-06T17:16:00,User Report (Chatbot)
546,driver_alert,Dangerous overtaking,Truck overtaking in no-overtake zone.,Rawalpindi,Low,2025-02-14T11:59:00,User Report (Chatbot)
547,driver_alert,Wrong-way driver,Motorcyclist driving on the wrong side near market.,Rawalpindi,Medium,2024-10-14T13:31:00,Local Traffic Police Report
548,driver_alert,Dangerous overtaking,Truck overtaking in no-overtake zone.,Quetta,Medium,2024-10-12T10:34:00,Local Traffic Police Report
549,driver_alert,Wrong lane change,Taxi changing lanes without indicators.,Quetta,Medium,2025-07-30T12:11:00,User Report (Chatbot)
550,driver_alert,School van overloaded,Van carrying children beyond capacity spotted.,Faisalabad,Critical,2025-01-02T07:05:00,User Report (Chatbot)
551,driver_alert,Mobile use while driving,Driver seen texting while driving at high speed.,Peshawar,High,2025-06-14T07:07:00,User Report (Chatbot)
552,driver_alert,School van overloaded,Van carrying children beyond capacity spotted.,Sukkur,High,2025-04-27T13:01:00,Local Traffic Police Report
553,driver_alert,Motorcycle without headlight,Bike speeding without headlight near Johar Town.,Lahore,High,2024-10-15T12:58:00,User Report (Chatbot)
554,driver_alert,School van overloaded,Van carrying children beyond capacity spotted.,Gujranwala,High,2025-04-30T20:38:00,Local Traffic Police Report
555,driver_alert,Mobile use while driving,Driver seen texting while driving at high speed.,Sialkot,Low,2024-11-05T00:29:00,Local Traffic Police Report
556,driver_alert,Motorcycle without headlight,Bike speeding without headlight near Johar Town.,Hyderabad,Medium,2025-09-13T22:10:00,Local Traffic Police Report
557,driver_alert,Motorcycle without headlight,Bike speeding without headlight near Johar Town.,Rawalpindi,Low,2025-02-22T12:56:00,Local Traffic Police Report
558,driver_alert,Dangerous overtaking,Truck overtaking in no-overtake zone.,Lahore,High,2025-03-14T01:39:00,Local Traffic Police Report
559,driver_alert,Wrong-way driver,Motorcyclist driving on the wrong side near market.,Sukkur,Critical,2025-06-13T20:44:00,User Report (Chatbot)
560,driver_alert,School van overloaded,Van carrying children beyond capacity spotted.,Lahore,Low,2025-01-30T03:15:00,Local Traffic Police Report
561,driver_alert,Wrong lane change,Taxi changing lanes without indicators.,Karachi,Low,2024-11-03T07:24:00,Local Traffic Police Report
562,driver_alert,Mobile use while driving,Driver seen texting while driving at high speed.,Sukkur,Medium,2025-06-22T14:48:00,Local Traffic Police Report
563,driver_alert,Overspeeding bus,Passenger bus seen overspeeding on main road.,Faisalabad,Critical,2025-09-20T06:37:00,Local Traffic Police Report
564,driver_alert,No seatbelt driver,Car driver caught driving without wearing a seatbelt.,Sialkot,Low,2025-05-27T05:01:00,User Report (Chatbot)
565,driver_alert,Mobile use while driving,Driver seen texting while driving at high speed.,Sialkot,Medium,2025-08-12T00:06:00,User Report (Chatbot)
566,driver_alert,School van overloaded,Van carrying children beyond capacity spotted.,Sialkot,Medium,2025-06-19T09:35:00,Community Safety App
567,driver_alert,Motorcycle without headlight,Bike speeding without headlight near Johar Town.,Faisalabad,Medium,2025-08-12T17:43:00,Community Safety App
568,driver_alert,Wrong-way driver,Motorcyclist driving on the wrong side near market.,Islamabad,Critical,2025-07-16T15:12:00,User Report (Chatbot)
569,driver_alert,Motorcycle without headlight,Bike speeding without headlight near Johar Town.,Multan,Critical,2025-06-16T21:51:00,Community Safety App
570,driver_alert,Motorcycle without headlight,Bike speeding without headlight near Johar Town.,Multan,Medium,2025-05-23T13:17:00,User Report (Chatbot)
571,driver_alert,Motorcycle without headlight,Bike speeding without headlight near Johar Town.,Islamabad,Medium,2024-11-01T00:17:00,User Report (Chatbot)
572,driver_alert,Overspeeding bus,Passenger bus seen overspeeding on main road.,Multan,Medium,2025-03-10T01:42:00,User Report (Chatbot)
573,driver_alert,Reckless driver spotted,A driver in a white Corolla overspeeding and lane-cutting.,Peshawar,Medium,2024-11-28T05:23:00,User Report (Chatbot)
574,driver_alert,Wrong-way driver,Motorcyclist driving on the wrong side near market.,Multan,High,2025-01-06T08:03:00,Community Safety App
575,driver_alert,Wrong lane change,Taxi changing lanes without indicators.,Gujranwala,Low,2025-06-01T03:25:00,Community Safety App
576,driver_alert,Drunk driving suspected,Black car weaving dangerously between lanes.,Islamabad,Medium,2024-12-20T14:37:00,Community Safety App
577,driver_alert,Dangerous overtaking,Truck overtaking in no-overtake zone.,Peshawar,Critical,2024-11-27T23:27:00,Local Traffic Police Report
578,driver_alert,Dangerous overtaking,Truck overtaking in no-overtake zone.,Hyderabad,High,2024-09-04T06:04:00,Local Traffic Police Report
579,driver_alert,Overspeeding bus,Passenger bus seen overspeeding on main road.,Faisalabad,Low,2024-12-02T21:15:00,Community Safety App
580,driver_alert,Reckless driver spotted,A driver in a white Corolla overspeeding and lane-cutting.,Lahore,Medium,2025-05-28T18:46:00,User Report (Chatbot)
581,driver_alert,Drunk driving suspected,Black car weaving dangerously between lanes.,Multan,Critical,2025-01-21T23:46:00,Local Traffic Police Report
582,driver_alert,Wrong lane change,Taxi changing lanes without indicators.,Quetta,Critical,2025-08-22T02:48:00,Community Safety App
583,driver_alert,No seatbelt driver,Car driver caught driving without wearing a seatbelt.,Rawalpindi,Critical,2024-12-21T08:57:00,Community Safety App
584,driver_alert,Drunk driving suspected,Black car weaving dangerously between lanes.,Quetta,High,2025-05-14T13:28:00,Community Safety App
585,driver_alert,Mobile use while driving,Driver seen texting while driving at high speed.,Hyderabad,Critical,2025-05-02T21:58:00,Local Traffic Police Report
586,driver_alert,Reckless driver spotted,A driver in a white Corolla overspeeding and lane-cutting.,Quetta,Medium,2025-06-04T04:43:00,Local Traffic Police Report
587,driver_alert,Drunk driving suspected,Black car weaving dangerously between lanes.,Sukkur,High,2024-12-02T10:20:00,Community Safety App
588,driver_alert,No seatbelt driver,Car driver caught driving without wearing a seatbelt.,Peshawar,Low,2024-11-15T21:06:00,Community Safety App
589,driver_alert,Overspeeding bus,Passenger bus seen overspeeding on main road.,Lahore,Medium,2024-12-24T03:23:00,Local Traffic Police Report
590,driver_alert,Reckless driver spotted,A driver in a white Corolla overspeeding and lane-cutting.,Sukkur,Medium,2024-10-20T06:11:00,Community Safety App
591,driver_alert,No seatbelt driver,Car driver caught driving without wearing a seatbelt.,Karachi,Low,2025-08-08T16:17:00,User Report (Chatbot)
592,driver_alert,Wrong lane change,Taxi changing lanes without indicators.,Sukkur,Critical,2025-09-05T22:39:00,Community Safety App
593,driver_alert,Dangerous overtaking,Truck overtaking in no-overtake zone.,Rawalpindi,Medium,2024-11-10T12:23:00,Community Safety App
594,driver_alert,No seatbelt driver,Car driver caught driving without wearing a seatbelt.,Karachi,High,2025-02-09T03:18:00,User Report (Chatbot)
595,driver_alert,School van overloaded,Van carrying children beyond capacity spotted.,Islamabad,Critical,2025-02-02T07:37:00,User Report (Chatbot)
596,driver_alert,Dangerous overtaking,Truck overtaking in no-overtake zone.,Faisalabad,High,2025-05-31T05:48:00,Local Traffic Police Report
597,driver_alert,No seatbelt driver,Car driver caught driving without wearing a seatbelt.,Sukkur,Medium,2024-10-28T10:34:00,User Report (Chatbot)
598,driver_alert,School van overloaded,Van carrying children beyond capacity spotted.,Karachi,Medium,2025-08-19T18:52:00,Community Safety App
599,driver_alert,Wrong-way driver,Motorcyclist driving on the wrong side near market.,Peshawar,High,2025-01-03T06:48:00,Local Traffic Police Report
600,driver_alert,Overspeeding bus,Passenger bus seen overspeeding on main road.,Lahore,Low,2025-07-09T13:32:00,Local Traffic Police Report
601,driver_alert,Dangerous overtaking,Truck overtaking in no-overtake zone.,Peshawar,Critical,2025-08-01T23:49:00,User Report (Chatbot)
602,driver_alert,Mobile use while driving,Driver seen texting while driving at high speed.,Gujranwala,High,2025-03-14T08:59:00,User Report (Chatbot)
603,driver_alert,Overspeeding bus,Passenger bus seen overspeeding on main road.,Sukkur,High,2025-04-16T08:49:00,User Report (Chatbot)
604,driver_alert,Dangerous overtaking,Truck overtaking in no-overtake zone.,Multan,High,2025-07-26T12:03:00,Local Traffic Police Report
605,driver_alert,Overspeeding bus,Passenger bus seen overspeeding on main road.,Lahore,Critical,2024-11-30T02:09:00,Local Traffic Police Report
606,driver_alert,Wrong-way driver,Motorcyclist driving on the wrong side near market.,Peshawar,Medium,2025-01-17T13:20:00,Community Safety App
607,driver_alert,Drunk driving suspected,Black car weaving dangerously between lanes.,Quetta,Medium,2025-04-28T10:39:00,Community Safety App
608,driver_alert,Drunk driving suspected,Black car weaving dangerously between lanes.,Hyderabad,Low,2025-05-05T12:54:00,User Report (Chatbot)
609,driver_alert,School van overloaded,Van carrying children beyond capacity spotted.,Rawalpindi,Low,2024-09-15T03:25:00,User Report (Chatbot)
610,driver_alert,Reckless driver spotted,A driver in a white Corolla overspeeding and lane-cutting.,Multan,Low,2024-12-07T15:23:00,User Report (Chatbot)
611,driver_alert,School van overloaded,Van carrying children beyond capacity spotted.,Rawalpindi,Critical,2024-11-09T04:26:00,Local Traffic Police Report
612,driver_alert,Overspeeding bus,Passenger bus seen overspeeding on main road.,Islamabad,Medium,2025-07-12T07:01:00,Local Traffic Police Report
613,driver_alert,Drunk driving suspected,Black car weaving dangerously between lanes.,Islamabad,Critical,2025-02-16T11:39:00,User Report (Chatbot)
614,driver_alert,Wrong-way driver,Motorcyclist driving on the wrong side near market.,Rawalpindi,High,2025-08-06T06:13:00,User Report (Chatbot)
615,driver_alert,No seatbelt driver,Car driver caught driving without wearing a seatbelt.,Rawalpindi,Medium,2024-10-28T18:40:00,User Report (Chatbot)
616,driver_alert,Overspeeding bus,Passenger bus seen overspeeding on main road.,Peshawar,High,2024-10-28T08:32:00,User Report (Chatbot)
617,driver_alert,Drunk driving suspected,Black car weaving dangerously between lanes.,Gujranwala,Low,2025-06-25T02:53:00,Community Safety App
618,driver_alert,Motorcycle without headlight,Bike speeding without headlight near Johar Town.,Rawalpindi,Critical,2024-12-26T22:48:00,Community Safety App
619,driver_alert,Overspeeding bus,Passenger bus seen overspeeding on main road.,Gujranwala,Critical,2025-03-28T21:43:00,Community Safety App
620,driver_alert,Wrong lane change,Taxi changing lanes without indicators.,Quetta,Medium,2024-12-16T01:03:00,Community Safety App
621,driver_alert,Mobile use while driving,Driver seen texting while driving at high speed.,Gujranwala,Medium,2025-02-17T05:11:00,User Report (Chatbot)
622,driver_alert,Dangerous overtaking,Truck overtaking in no-overtake zone.,Peshawar,Low,2025-05-07T06:27:00,Community Safety App
623,driver_alert,Dangerous overtaking,Truck overtaking in no-overtake zone.,Karachi,High,2025-08-04T10:52:00,Community Safety App
624,driver_alert,No seatbelt driver,Car driver caught driving without wearing a seatbelt.,Peshawar,Critical,2025-05-17T05:19:00,User Report (Chatbot)
625,driver_alert,Motorcycle without headlight,Bike speeding without headlight near Johar Town.,Quetta,Low,2025-07-07T14:19:00,Community Safety App
626,driver_alert,Dangerous overtaking,Truck overtaking in no-overtake zone.,Faisalabad,High,2024-09-19T01:57:00,Community Safety App
627,driver_alert,Wrong lane change,Taxi changing lanes without indicators.,Rawalpindi,Medium,2025-08-20T15:21:00,Community Safety App
628,driver_alert,Wrong-way driver,Motorcyclist driving on the wrong side near market.,Faisalabad,High,2025-05-14T12:30:00,Community Safety App
629,driver_alert,School van overloaded,Van carrying children beyond capacity spotted.,Hyderabad,Low,2025-09-19T08:22:00,Local Traffic Police Report
630,driver_alert,Wrong lane change,Taxi changing lanes without indicators.,Karachi,Critical,2024-10-06T23:46:00,Local Traffic Police Report
631,driver_alert,Motorcycle without headlight,Bike speeding without headlight near Johar Town.,Quetta,High,2025-04-05T08:45:00,Community Safety App
632,driver_alert,School van overloaded,Van carrying children beyond capacity spotted.,Islamabad,High,2024-12-03T11:13:00,Community Safety App
633,driver_alert,Overspeeding bus,Passenger bus seen overspeeding on main road.,Rawalpindi,Low,2025-09-10T21:32:00,Community Safety App
634,driver_alert,Reckless driver spotted,A driver in a white Corolla overspeeding and lane-cutting.,Multan,High,2025-05-09T09:42:00,User Report (Chatbot)
635,driver_alert,Motorcycle without headlight,Bike speeding without headlight near Johar Town.,Multan,Medium,2024-09-12T18:44:00,Community Safety App
636,driver_alert,Reckless driver spotted,A driver in a white Corolla overspeeding and lane-cutting.,Rawalpindi,High,2025-09-04T12:29:00,Local Traffic Police Report
637,driver_alert,No seatbelt driver,Car driver caught driving without wearing a seatbelt.,Quetta,Low,2024-12-08T16:36:00,Community Safety App
638,driver_alert,Overspeeding bus,Passenger bus seen overspeeding on main road.,Peshawar,High,2025-04-30T16:10:00,Local Traffic Police Report
639,driver_alert,Overspeeding bus,Passenger bus seen overspeeding on main road.,Sukkur,Medium,2024-12-14T16:20:00,Community Safety App
640,driver_alert,Wrong-way driver,Motorcyclist driving on the wrong side near market.,Lahore,Low,2025-06-05T20:47:00,Community Safety App
641,driver_alert,Overspeeding bus,Passenger bus seen overspeeding on main road.,Faisalabad,Critical,2025-07-26T13:31:00,Community Safety App
642,driver_alert,Motorcycle without headlight,Bike speeding without headlight near Johar Town.,Sukkur,Medium,2025-01-09T19:03:00,User Report (Chatbot)
643,driver_alert,No seatbelt driver,Car driver caught driving without wearing a seatbelt.,Lahore,Critical,2025-02-25T09:18:00,Local Traffic Police Report
644,driver_alert,Reckless driver spotted,A driver in a white Corolla overspeeding and lane-cutting.,Faisalabad,High,2025-06-23T19:17:00,Local Traffic Police Report
645,driver_alert,Drunk driving suspected,Black car weaving dangerously between lanes.,Gujranwala,High,2024-10-30T18:31:00,User Report (Chatbot)
646,driver_alert,Mobile use while driving,Driver seen texting while driving at high speed.,Gujranwala,Low,2025-03-27T21:16:00,Local Traffic Police Report
647,driver_alert,Dangerous overtaking,Truck overtaking in no-overtake zone.,Hyderabad,High,2025-03-05T00:38:00,Community Safety App
648,driver_alert,Reckless driver spotted,A driver in a white Corolla overspeeding and lane-cutting.,Islamabad,High,2025-03-15T16:43:00,Community Safety App
649,driver_alert,Overspeeding bus,Passenger bus seen overspeeding on main road.,Lahore,Critical,2025-01-29T01:31:00,User Report (Chatbot)
650,driver_alert,Overspeeding bus,Passenger bus seen overspeeding on main road.,Multan,Low,2025-06-09T09:28:00,Community Safety App
651,driver_alert,Wrong-way driver,Motorcyclist driving on the wrong side near market.,Karachi,Critical,2025-03-30T00:16:00,Community Safety App
652,driver_alert,Wrong-way driver,Motorcyclist driving on the wrong side near market.,Karachi,Medium,2025-04-05T08:45:00,Local Traffic Police Report
653,driver_alert,Reckless driver spotted,A driver in a white Corolla overspeeding and lane-cutting.,Sukkur,Medium,2024-12-31T07:11:00,Local Traffic Police Report
654,driver_alert,Wrong-way driver,Motorcyclist driving on the wrong side near market.,Peshawar,Critical,2025-01-15T14:38:00,Local Traffic Police Report
655,driver_alert,Dangerous overtaking,Truck overtaking in no-overtake zone.,Lahore,Medium,2025-08-11T13:46:00,Local Traffic Police Report
656,driver_alert,Wrong lane change,Taxi changing lanes without indicators.,Karachi,Low,2024-12-12T00:00:00,Local Traffic Police Report
657,driver_alert,Motorcycle without headlight,Bike speeding without headlight near Johar Town.,Sialkot,Low,2025-01-15T20:48:00,Local Traffic Police Report
658,driver_alert,Dangerous overtaking,Truck overtaking in no-overtake zone.,Lahore,Medium,2025-02-03T06:32:00,Community Safety App
659,driver_alert,Mobile use while driving,Driver seen texting while driving at high speed.,Quetta,Low,2025-01-18T20:45:00,User Report (Chatbot)
660,driver_alert,Drunk driving suspected,Black car weaving dangerously between lanes.,Multan,Critical,2025-07-15T23:56:00,Community Safety App
661,driver_alert,No seatbelt driver,Car driver caught driving without wearing a seatbelt.,Peshawar,High,2025-08-17T13:40:00,Local Traffic Police Report
662,driver_alert,Wrong-way driver,Motorcyclist driving on the wrong side near market.,Hyderabad,Medium,2024-12-04T02:31:00,Local Traffic Police Report
663,driver_alert,Wrong-way driver,Motorcyclist driving on the wrong side near market.,Islamabad,Medium,2025-06-15T17:51:00,Community Safety App
664,driver_alert,Overspeeding bus,Passenger bus seen overspeeding on main road.,Rawalpindi,Low,2025-07-20T05:41:00,User Report (Chatbot)
665,driver_alert,Drunk driving suspected,Black car weaving dangerously between lanes.,Gujranwala,Medium,2025-01-19T13:32:00,Community Safety App
666,driver_alert,Dangerous overtaking,Truck overtaking in no-overtake zone.,Multan,Medium,2025-02-03T13:32:00,User Report (Chatbot)
667,driver_alert,Wrong lane change,Taxi changing lanes without indicators.,Rawalpindi,Critical,2025-01-17T15:13:00,Local Traffic Police Report
668,driver_alert,No seatbelt driver,Car driver caught driving without wearing a seatbelt.,Multan,Medium,2024-11-02T17:48:00,User Report (Chatbot)
669,driver_alert,Wrong lane change,Taxi changing lanes without indicators.,Lahore,Medium,2024-09-30T02:00:00,Local Traffic Police Report
670,driver_alert,School van overloaded,Van carrying children beyond capacity spotted.,Sukkur,Medium,2025-07-22T01:29:00,User Report (Chatbot)
671,driver_alert,Reckless driver spotted,A driver in a white Corolla overspeeding and lane-cutting.,Faisalabad,Critical,2024-11-22T06:43:00,User Report (Chatbot)
672,driver_alert,Wrong lane change,Taxi changing lanes without indicators.,Gujranwala,Low,2025-02-13T11:14:00,Community Safety App
673,driver_alert,Motorcycle without headlight,Bike speeding without headlight near Johar Town.,Sialkot,Critical,2024-12-10T17:09:00,Community Safety App
674,driver_alert,Dangerous overtaking,Truck overtaking in no-overtake zone.,Gujranwala,Low,2025-01-15T16:49:00,Local Traffic Police Report
675,driver_alert,Motorcycle without headlight,Bike speeding without headlight near Johar Town.,Peshawar,Medium,2025-07-19T01:49:00,Local Traffic Police Report
676,driver_alert,Wrong-way driver,Motorcyclist driving on the wrong side near market.,Sukkur,Low,2024-12-25T19:39:00,User Report (Chatbot)
677,driver_alert,Motorcycle without headlight,Bike speeding without headlight near Johar Town.,Quetta,Medium,2025-04-18T06:34:00,Community Safety App
678,driver_alert,No seatbelt driver,Car driver caught driving without wearing a seatbelt.,Faisalabad,Medium,2024-11-25T01:11:00,User Report (Chatbot)
679,driver_alert,Wrong lane change,Taxi changing lanes without indicators.,Faisalabad,Low,2025-08-09T15:46:00,User Report (Chatbot)
680,driver_alert,Wrong-way driver,Motorcyclist driving on the wrong side near market.,Rawalpindi,Low,2025-07-23T06:09:00,Community Safety App
681,driver_alert,Overspeeding bus,Passenger bus seen overspeeding on main road.,Gujranwala,Medium,2025-09-24T15:32:00,Local Traffic Police Report
682,driver_alert,Wrong lane change,Taxi changing lanes without indicators.,Islamabad,High,2025-06-21T19:35:00,Local Traffic Police Report
683,driver_alert,No seatbelt driver,Car driver caught driving without wearing a seatbelt.,Gujranwala,High,2025-05-19T21:15:00,User Report (Chatbot)
684,driver_alert,Reckless driver spotted,A driver in a white Corolla overspeeding and lane-cutting.,Karachi,High,2025-04-07T17:41:00,Community Safety App
685,driver_alert,Wrong-way driver,Motorcyclist driving on the wrong side near market.,Sialkot,Critical,2025-05-29T08:51:00,Community Safety App
686,driver_alert,Motorcycle without headlight,Bike speeding without headlight near Johar Town.,Quetta,High,2024-10-09T21:59:00,User Report (Chatbot)
